web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919150-8997","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/9668-Camassia-Way-San-Ramon-CA-94582/67705891_zpid/","San Ramon, CA 94582","For sale","9668 Camassia Way,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","1,646","3","3","$923,054","$929,888","Single Family","2003","Forced air","Central","Single Family","3,232 sqft","$3,500/mo","8","8","10","{""targetDiv"":""gpt-ad-16ca8137-3953-4c78-9697-8eadc1fb723d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9668 Camassia Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""67705891"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""4080401121957893729"",""sqftrange"":""1500-1999"",""price"":""929888"",""sqft"":""1646"",""posting_url"":""http://www.sunilsethi.com"",""mlong"":""-121.918579"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94582"",""mlat"":""37.774882"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwgrbxq1l8ns0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2000-2009"",""zestimate"":""923054"",""premieragent"":""no""}}","null","null","null","null"
"1572919171-9020","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/10-Brewin-Ct-San-Ramon-CA-94583/54627753_zpid/","San Ramon, CA 94583","For sale","10 Brewin Ct,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","2,915","4","3","$1,597,874","$1,600,000","Single Family","1997","Forced air","Central","Single Family","0.28 acres","$5,533/mo","9","9","10","{""targetDiv"":""gpt-ad-e384ba5c-2d4c-423b-9df4-ae285f5e75e3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""10 Brewin Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""54627753"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-2119448234543665971"",""sqftrange"":""2500-2999"",""price"":""1600000"",""sqft"":""2915"",""posting_url"":"""",""mlong"":""-121.945698"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94583"",""mlat"":""37.725466"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvgknarm9wvvt1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1597874"",""premieragent"":""no""}}","null","null","null","null"
"1572919374-9249","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/90-Lone-Pine-Ct-San-Ramon-CA-94582/18449850_zpid/","San Ramon, CA 94582","For sale","90 Lone Pine Ct,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","2,017","3","2","$1,237,728","$1,248,000","Single Family","1983","Forced air","Central","Single Family","0.28 acres","$4,098/mo","10","9","10","{""targetDiv"":""gpt-ad-2e095d07-39ff-4e63-a031-18f58bf2f4a6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""90 Lone Pine Ct"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18449850"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2804384801612591709"",""sqftrange"":""2000-2499"",""price"":""1248000"",""sqft"":""2017"",""posting_url"":"""",""mlong"":""-121.954915"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.769342"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2vctj1ggw3ls1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1237728"",""premieragent"":""no""}}","null","null","null","null"
"1572919386-9260","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/3306-Browntail-Way-San-Ramon-CA-94582/72551152_zpid/","San Ramon, CA 94582","For sale","3306 Browntail Way,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","1,770","3","3","$948,844","$958,888","Single Family","2006","Forced air","Central","Single Family","3,815 sqft","$3,600/mo","8","8","10","{""targetDiv"":""gpt-ad-d1bb20a8-9300-4d55-8f15-5500859375fd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3306 Browntail Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""72551152"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""5456628888323408641"",""sqftrange"":""1500-1999"",""price"":""958888"",""sqft"":""1770"",""posting_url"":""http://www.Jordanmossa.com"",""mlong"":""-121.908411"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94582"",""mlat"":""37.771793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS72lrymyp6e7i0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2000-2009"",""zestimate"":""948844"",""premieragent"":""no""}}","null","null","null","null"
"1572918888-8729","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/serena-at-gale-ranch/2084063597_zpid/","San Ramon, CA 94582","New construction","Lot #0153, Serena at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","2,936","4","4","None","$1,446,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-0a4e2acc-2443-44aa-bbe0-b432033bcd49"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2MXYVQ"",""aamgnrc1"":""264 Zinnia Ct"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2091898918"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1446995"",""sqft"":""2936"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Serena-at-Gale-Ranch/Parada?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=451916&nhf_listing_type=plan&utm_term=plan_Parada&utm_campaign=San+Ramon%2FCA"",""state"":""CA"",""mlong"":""-121.918073"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.751206"",""plid"":""2117750"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISuw0ff7itm4kq0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808772"",""dma"":""37""}}","null","null","null","null"
"1572918933-8763","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2085456953_zpid/","San Ramon, CA 94582","New construction","Lot #0061, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","2,846","4","4","None","$1,370,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-a26b78a0-f0b5-40f4-b754-49c9083d3548"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 6XX3SV"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786780"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1370995"",""sqft"":""2846"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Mariposa"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISijqkmpuco16e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1326920"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919295-9151","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/2918-Langhorne-Dr-San-Ramon-CA-94582/68036710_zpid/","San Ramon, CA 94582","For sale","2918 Langhorne Dr,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","2,520","4","3","$1,210,430","$1,228,000","Single Family","2003","Forced air","Central","Single Family","4,059 sqft","null","9","9","10","{""targetDiv"":""gpt-ad-7b8d60b2-b49b-4b27-85a8-b2f2c28b7b25"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2918 Langhorne Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""68036710"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8257609439434341556"",""sqftrange"":""2500-2999"",""price"":""1228000"",""sqft"":""2520"",""posting_url"":"""",""mlong"":""-121.901508"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.760534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISznsd3m3ihugx0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1210430"",""premieragent"":""no""}}","null","null","null","null"
"1572918875-8716","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/serena-at-gale-ranch/2084063596_zpid/","San Ramon, CA 94582","New construction","Lot #0155, Serena at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,161","4","4","None","$1,507,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-0bcec5fe-3e0b-446e-b890-dd5d519df14f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 47L7JM"",""aamgnrc1"":""264 Zinnia Ct"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2091898917"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1507995"",""sqft"":""3161"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Serena-at-Gale-Ranch/Desana?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=451917&nhf_listing_type=plan&utm_term=plan_Desana&utm_campaign=San+Ramon%2FCA"",""state"":""CA"",""mlong"":""-121.918073"",""cnty"":""Contra_Costa"",""prange"":""1_5-1_999m"",""zip"":""94582"",""mlat"":""37.751206"",""plid"":""2117750"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISql9rgxypjtjq0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808772"",""dma"":""37""}}","null","null","null","null"
"1572918919-8753","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/serena-at-gale-ranch/2082982963_zpid/","San Ramon, CA 94582","New construction","Lot #0114, Serena at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","2,904","4","4","None","$1,433,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-88e8280b-25e2-42d3-86ec-a949af3d744b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" S0TZI0"",""aamgnrc1"":""264 Zinnia Ct"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2091898921"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1433995"",""sqft"":""2904"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Serena-at-Gale-Ranch/Arcadia?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=451915&nhf_listing_type=plan&utm_term=plan_Arcadia&utm_campaign=San+Ramon%2FCA"",""state"":""CA"",""mlong"":""-121.918073"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.751206"",""plid"":""2117750"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISivned4tg9lkq0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808772"",""dma"":""37""}}","null","null","null","null"
"1572918965-8788","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2084581713_zpid/","San Ramon, CA 94582","New construction","Lot #0055, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,091","4","5","None","$1,390,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-83f91073-ca79-4ddc-a990-367088b03aeb"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 86LTJD"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786772"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1390995"",""sqft"":""3091"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Tarrington"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Sonoma"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqtvxa52n0l4e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1346294"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919747-9669","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/3025-Ascot-Dr-San-Ramon-CA-94583/18449430_zpid/","San Ramon, CA 94583","For sale","3025 Ascot Dr,","","","","","","","","","3,367","5","3","$1,450,005","$1,450,000","Single Family","1983","Forced air","Central, Solar","Single Family","10,402 sqft","$5,013/mo","8","9","10","{""targetDiv"":""gpt-ad-c82d4275-cc5a-472a-bd8e-ccd9ea4ce257"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3025 Ascot Dr"",""bd"":""5"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18449430"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-2487462032626624134"",""sqftrange"":""3000-3499"",""price"":""1450000"",""sqft"":""3367"",""posting_url"":"""",""mlong"":""-121.954289"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.753423"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7a7ywltpzkko0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1450005"",""premieragent"":""no""}}","null","null","null","null"
"1572918917-8751","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2084581712_zpid/","San Ramon, CA 94582","New construction","Lot #0056, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","2,679","4","4","None","$1,349,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-80855d28-acaa-4ad6-84eb-0f30eec1727b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" V3H70W"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786777"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1349995"",""sqft"":""2679"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Camden?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=497088&nhf_listing_type=plan&utm_term=plan_Camden&utm_campaign=San+Ramon%2FCA"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Sonoma"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISuk3losjp1l5e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1304779"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919260-9119","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/68-Shasta-Ct-San-Ramon-CA-94582/18455383_zpid/","San Ramon, CA 94582","For sale","68 Shasta Ct,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","2,162","3","4","$895,003","$899,500","Townhouse","1989","Forced air","Central","Townhouse","5,000 sqft","$3,600/mo","10","9","10","{""targetDiv"":""gpt-ad-5edb8b66-5a13-428f-884e-9ad1bff91613"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""68 Shasta Ct"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""18455383"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3880202691595009524"",""sqftrange"":""2000-2499"",""price"":""899500"",""sqft"":""2162"",""posting_url"":"""",""mlong"":""-121.945542"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94582"",""mlat"":""37.786508"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3nmbueyd4rpr0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""895003"",""premieragent"":""no""}}","null","null","null","null"
"1572919105-8951","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/285-Reflections-Dr-APT-21-San-Ramon-CA-94583/72548557_zpid/","San Ramon, CA 94583","For sale","285 Reflections Dr APT 21,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","624","1","1","$407,760","$410,000","Condo","1988","Forced air","Central","Condo","$25/month","$2,100/mo","8","9","10","{""targetDiv"":""gpt-ad-ed459636-4b78-4fed-b5bf-f95e822d20ea"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 21"",""aamgnrc1"":""285 Reflections Dr"",""bd"":""1"",""fsbid"":""35"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""72548557"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2447352642830584320"",""sqftrange"":""500-999"",""price"":""410000"",""sqft"":""624"",""posting_url"":""http://www.kw.com/homes-for-sale/94583/CA/San-Ramon/285-Reflections-Drive/3yd-KW-4419_40885705.html"",""mlong"":""-121.950226"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94583"",""mlat"":""37.76165"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISniwfbctlbij60000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""407760"",""premieragent"":""no""}}","null","null","null","null"
"1572919042-8878","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/265-Reflections-Dr-APT-24-San-Ramon-CA-94583/72555285_zpid/","San Ramon, CA 94583","For sale","265 Reflections Dr APT 24,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","624","1","1","$409,003","$409,000","Condo","1988","Forced air","Central","Condo","$298/month","$2,100/mo","8","9","10","{""targetDiv"":""gpt-ad-21348645-87e6-4e97-85ea-9e00d6e2db87"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 24"",""aamgnrc1"":""265 Reflections Dr"",""bd"":""1"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""72555285"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-3981496991454997822"",""sqftrange"":""500-999"",""price"":""409000"",""sqft"":""624"",""posting_url"":"""",""mlong"":""-121.949391"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94583"",""mlat"":""37.761258"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3a9ul53ro4f0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""409003"",""premieragent"":""no""}}","null","null","null","null"
"1572919310-9173","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/824-Henley-Ct-San-Ramon-CA-94583/68034414_zpid/","San Ramon, CA 94583","For sale","824 Henley Ct,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","5,052","4","4","$2,215,997","$2,289,000","Single Family","2004","Forced air","Central","Single Family","0.31 acres","null","9","9","10","{""targetDiv"":""gpt-ad-0cc9cea8-5ee6-4378-8111-6a6e954aa2ea"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""824 Henley Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""68034414"",""lot"":""3"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""4011636678006823253"",""sqftrange"":""5000-5999"",""price"":""2289000"",""sqft"":""5052"",""posting_url"":"""",""mlong"":""-121.994695"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94583"",""mlat"":""37.747674"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfg1w6evqtoja1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2000-2009"",""zestimate"":""2215997"",""premieragent"":""no""}}","null","null","null","null"
"1572919583-9487","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/3256-Carpenter-Way-San-Ramon-CA-94582/119675954_zpid/","San Ramon, CA 94582","For sale","3256 Carpenter Way,","","","","","","","","","3,177","4","5","null","$1,491,000","Single Family","2013","Forced air, Other","Central","Single Family","4,460 sqft","$5,185/mo","8","8","10","{""targetDiv"":""gpt-ad-57ac65df-e2f2-4656-8ee5-d4f604da3de7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3256 Carpenter Way"",""bd"":""4"",""fsbid"":""3031"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""119675954"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3582424367317718366"",""sqftrange"":""3000-3499"",""price"":""1491000"",""sqft"":""3177"",""posting_url"":""http://www.century21.com/property/3256-Carpenter-Way-San-Ramon-CA-94582/84827777/detail"",""mlong"":""-121.909976"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.777061"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrpcc6zk7sd551000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1478350"",""premieragent"":""no""}}","null","null","null","null"
