web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572900792-1738","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/152-High-St-Pacheco-CA-94553/18363036_zpid/","Pacheco, CA 94553","For sale","152 High St,","","","","","1,348","3","2","null","$499,000","Single Family","1940","Wall","None","Single Family","0.37 acres","$2,700/mo","6","6","9","{""targetDiv"":""gpt-ad-b112c84e-39ce-4fad-8651-224bf709c23b"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""152 High St"",""mlat"":""37.979728"",""bd"":""3"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qv3mlvgnxyf1000000000.jpg"",""zusr"":""true"",""city"":""Pacheco"",""proptp"":""sfh"",""pid"":""18363036"",""yrblt"":""1940-1959"",""lot"":""3"",""listtp"":""buy_foreclosure"",""zguidh"":""976472409476391527"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""499000"",""sqft"":""1348"",""posting_url"":"""",""mlong"":""-122.079416"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k""}}","null","null","null","null"
"1572900573-1487","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/327-Via-Peralta-14-Pacheco-CA-94553/2082690321_zpid/","Pacheco, CA 94553","For sale","327 Via Peralta # 14,","","","","","1,440","2","2","$152,505","$149,000","Mobile / Manufactured","1973","Other","No Data","Mobile / Manufactured","$103","$2,500/mo","6","6","9","{""targetDiv"":""gpt-ad-9b747c8a-1746-4eb9-92f7-bf9ea02d1e52"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 14"",""aamgnrc1"":""327 Via Peralta"",""bd"":""2"",""fsbid"":""14106"",""city"":""Pacheco"",""proptp"":""mm"",""pid"":""2082690321"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""-2818328237790191167"",""sqftrange"":""1000-1499"",""price"":""149000"",""sqft"":""1440"",""posting_url"":"""",""mlong"":""-122.063472"",""state"":""CA"",""prange"":""100-149k"",""zip"":""94553"",""mlat"":""37.995349"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr1qmcpoh2f260000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""yrblt"":""1970-1979"",""zestimate"":""152505"",""premieragent"":""no""}}","null","null","null","null"
"1572900496-1424","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/2375-Yale-St-Martinez-CA-94553/18491732_zpid/","Martinez, CA 94553","Pre-foreclosure","2375 Yale St,","2","https://www.zillow.com/martinez-ca/2_p/","","","null","2","null","$436,989","$436,989","Single Family","1939","No Data","No Data","Single Family","10,019 sqft","null","7","6","7","{""targetDiv"":""gpt-ad-651d2266-d5ee-401b-b714-c3407f9208ac"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""2375 Yale St"",""mlat"":""38.002848"",""bd"":""2"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2zz9jnf7nm480000000000.jpg"",""zusr"":""true"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18491732"",""price_band"":""z400"",""yrblt"":""1920-1939"",""zestimate"":""450505"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3046983600932441154"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""450505"",""sqft"":""1007"",""posting_url"":"""",""mlong"":""-122.120685"",""state"":""CA"",""prange"":""450-499k""}}","null","null","null","null"
"1572900621-1536","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/3915-Pacheco-Blvd-Martinez-CA-94553/18494361_zpid/","Martinez, CA 94553","For sale","3915 Pacheco Blvd,","","","","","1,032","2","2","$350,119","$349,999","Townhouse","1982","Forced air","Central","Townhouse","514 sqft","$2,196/mo","3","6","7","{""targetDiv"":""gpt-ad-480ca587-a8d3-42ef-93e7-ab86b4dad45b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3915 Pacheco Blvd"",""bd"":""2"",""fsbid"":""14106"",""city"":""Martinez"",""proptp"":""twn"",""pid"":""18494361"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""1349205256783620089"",""sqftrange"":""1000-1499"",""price"":""349999"",""sqft"":""1032"",""posting_url"":"""",""mlong"":""-122.09621"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94553"",""mlat"":""38.008813"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb9xonysnhk6w1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""350119"",""premieragent"":""no""}}","null","null","null","null"
"1572900464-1395","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/186-Farm-Ln-Martinez-CA-94553/18493310_zpid/","Martinez, CA 94553","Pre-foreclosure","186 Farm Ln,","2","https://www.zillow.com/martinez-ca/2_p/","","","null","2","null","$375,965","$375,965","Condo","1984","No Data","Central","Condo","$400/month","null","9","6","7","{""targetDiv"":""gpt-ad-fe23fd98-eb51-4520-9cf9-4185882727b5"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""186 Farm Ln"",""mlat"":""37.998855"",""bd"":""2"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS-tq3eq5157knx.jpg"",""zusr"":""true"",""city"":""Martinez"",""proptp"":""cnd"",""pid"":""18493310"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""387593"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4341965884824342502"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""387593"",""sqft"":""939"",""posting_url"":"""",""mlong"":""-122.111611"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null"
"1572900533-1457","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/201-Donegal-Way-Martinez-CA-94553/18401973_zpid/","Martinez, CA 94553","Pre-foreclosure / auction","201 Donegal Way,","2","https://www.zillow.com/martinez-ca/2_p/","","","null","3","null","$697,270","$697,270","Single Family","1966","No Data","No Data","Single Family","9,350 sqft","null","9","6","9","{""targetDiv"":""gpt-ad-bad0da75-be33-4e17-989e-58197a1c668e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""201 Donegal Way"",""bd"":""3"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18401973"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""-8262432783153214901"",""sqftrange"":""1000-1499"",""price"":""718836"",""sqft"":""1416"",""posting_url"":"""",""mlong"":""-122.095722"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94553"",""mlat"":""37.955189"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1960-1969"",""zestimate"":""718836"",""premieragent"":""no""}}","null","null","null","null"
"1572900568-1482","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/721-Brown-St-Martinez-CA-94553/18489382_zpid/","Martinez, CA 94553","For sale","721 Brown St,","","","","","884","2","1","$553,404","$549,000","Single Family","1926","Forced air","Central","Single Family","2,400 sqft","$2,500/mo","7","6","7","{""targetDiv"":""gpt-ad-d1ca2473-7fee-4a3d-ab01-ed59580d552b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""721 Brown St"",""bd"":""2"",""fsbid"":""14106"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18489382"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""5443023380076774340"",""sqftrange"":""500-999"",""price"":""549000"",""sqft"":""884"",""posting_url"":"""",""mlong"":""-122.130159"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94553"",""mlat"":""38.010919"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9oiq6oi21pd0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1920-1939"",""zestimate"":""553404"",""premieragent"":""no""}}","null","null","null","null"
"1572900649-1567","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/4540-Haag-Rd-Martinez-CA-94553/18400445_zpid/","Martinez, CA 94553","For sale","4540 Haag Rd,","","","","","1,711","3","2","$886,273","$849,950","Single Family","1934","Forced air","Central","Single Family","0.46 acres","$2,600/mo","6","6","7","{""targetDiv"":""gpt-ad-849dfbb2-f905-4ce5-a815-10922ab8af92"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4540 Haag Rd"",""bd"":""3"",""fsbid"":""14106"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18400445"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""2267410940695157156"",""sqftrange"":""1500-1999"",""price"":""849950"",""sqft"":""1711"",""posting_url"":"""",""mlong"":""-122.127997"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94553"",""mlat"":""37.987312"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjfzcf4s8cwvw1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1920-1939"",""zestimate"":""886273"",""premieragent"":""no""}}","null","null","null","null"
"1572900752-1691","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/4320-Cabrilho-Dr-Martinez-CA-94553/18494069_zpid/","Martinez, CA 94553","For sale","4320 Cabrilho Dr,","","","","","1,172","4","2","$500,250","$499,000","Single Family","1953","Wall","Wall","Single Family","5,044 sqft","$2,500/mo","3","6","7","{""targetDiv"":""gpt-ad-5728275a-9c36-4501-b7aa-569c5d086c30"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4320 Cabrilho Dr"",""bd"":""4"",""fsbid"":""15263"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18494069"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-2161158535538578203"",""sqftrange"":""1000-1499"",""price"":""499000"",""sqft"":""1172"",""posting_url"":"""",""mlong"":""-122.089158"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94553"",""mlat"":""38.013076"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbpxr6tksxi721000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1940-1959"",""zestimate"":""500250"",""premieragent"":""no""}}","null","null","null","null"
"1572900514-1442","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/730-Vine-Hill-Way-Martinez-CA-94553/18395502_zpid/","Martinez, CA 94553","Pre-foreclosure","730 Vine Hill Way,","2","https://www.zillow.com/martinez-ca/2_p/","","","null","3","null","$570,783","$570,783","Single Family","1940","Other","No Data","Single Family","0.97 acres","null","6","6","7","{""targetDiv"":""gpt-ad-91ec036f-6bc9-42df-9792-c2e15fa13954"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""730 Vine Hill Way"",""bd"":""3"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18395502"",""lot"":""5"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""5840993687426890153"",""sqftrange"":""1000-1499"",""price"":""588437"",""sqft"":""1098"",""posting_url"":"""",""mlong"":""-122.109776"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94553"",""mlat"":""37.981576"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1940-1959"",""zestimate"":""588437"",""premieragent"":""no""}}","null","null","null","null"
"1572900438-1374","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/422-Mill-Rd-Martinez-CA-94553/18493267_zpid/","Martinez, CA 94553","Pre-foreclosure / auction","422 Mill Rd,","","","3","https://www.zillow.com/martinez-ca/3_p/","null","2","null","$375,566","$375,566","Condo","1983","No Data","Central","Condo","$400/month","null","9","6","7","{""targetDiv"":""gpt-ad-53696652-5b89-452c-97f8-ac0044a96e57"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""422 Mill Rd"",""mlat"":""37.997509"",""bd"":""2"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Martinez"",""proptp"":""cnd"",""pid"":""18493267"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""387182"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3134332468922756919"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""372500"",""sqft"":""923"",""posting_url"":"""",""mlong"":""-122.111648"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null"
"1572900519-1446","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/378-Mill-Rd-Martinez-CA-94553/18493232_zpid/","Martinez, CA 94553","For sale","378 Mill Rd,","2","https://www.zillow.com/martinez-ca/2_p/","","","939","2","2","$370,001","$370,000","Condo","1983","Forced air","Central","Condo","$400/month","null","9","6","7","{""targetDiv"":""gpt-ad-e918a9d6-64a0-49f1-a2a3-52702b9248c4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""378 Mill Rd"",""bd"":""2"",""fsbid"":""15050"",""city"":""Martinez"",""proptp"":""cnd"",""pid"":""18493232"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-7384627218914533830"",""sqftrange"":""500-999"",""price"":""370000"",""sqft"":""939"",""posting_url"":"""",""mlong"":""-122.110977"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94553"",""mlat"":""37.997268"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxiixr4o7ha00000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""370001"",""premieragent"":""no""}}","null","null","null","null"
"1572900458-1392","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/4750-Blum-Rd-Martinez-CA-94553/18398156_zpid/","Martinez, CA 94553","Pre-foreclosure","4750 Blum Rd,","","","3","https://www.zillow.com/martinez-ca/3_p/","1,636","2","2","$572,047","$572,047","Single Family","1953","Forced air","Central","Single Family","7,840 sqft","null","3","6","7","{""targetDiv"":""gpt-ad-3e723391-b1bd-4516-b150-2c90c0d43f61"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4750 Blum Rd"",""bd"":""2"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18398156"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5348166120280826576"",""sqftrange"":""1500-1999"",""price"":""589740"",""sqft"":""1636"",""posting_url"":"""",""mlong"":""-122.07538"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94553"",""mlat"":""38.001511"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISny063cqat1mr0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1940-1959"",""zestimate"":""589740"",""premieragent"":""no""}}","null","null","null","null"
"1572900660-1580","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/3829-Pacheco-Blvd-APT-17-Martinez-CA-94553/18494421_zpid/","Martinez, CA 94553","For sale","3829 Pacheco Blvd APT 17,","","","","","741","2","1","$299,001","$299,000","Condo","1984","Forced air","Central","Condo","$318/month","$2,000/mo","3","6","7","No Data","null","null","null","null"
"1572900710-1642","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/624-Talbart-St-Martinez-CA-94553/18488929_zpid/","Martinez, CA 94553","For sale","624 Talbart St,","","","","","2,900","4","2","$783,951","$760,000","Single Family","1924","Forced air","Other","Single Family","6,782 sqft","$2,960/mo","7","6","7","{""targetDiv"":""gpt-ad-d36998cf-7abf-436e-b1a6-dd38b41e91b7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""624 Talbart St"",""bd"":""4"",""fsbid"":""15050"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18488929"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""2409036187258269417"",""sqftrange"":""2500-2999"",""price"":""760000"",""sqft"":""2900"",""posting_url"":""http://www.yhazanov.kw.com"",""mlong"":""-122.140778"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94553"",""mlat"":""38.015211"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaq167sn5ojr0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1920-1939"",""zestimate"":""783951"",""premieragent"":""no""}}","null","null","null","null"
"1572900444-1380","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/0-Venner-Rd-Martinez-CA-94553/2117331166_zpid/","Martinez, CA 94553","Lot/land","0 Venner Rd,","","","3","https://www.zillow.com/martinez-ca/3_p/","null","1.93 acres","null","None","$399,000","null","null","null","null","null","null","$1,850/mo","7","8","9","{""targetDiv"":""gpt-ad-a07bcb71-4f57-4346-8edb-71e0b1dafe33"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""0 Venner Rd"",""mlat"":""37.9952"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmqie3h6u606p1000000000.jpg"",""zusr"":""true"",""city"":""Martinez"",""proptp"":""lot"",""pid"":""2117331166"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""9035458987736562057"",""premieragent"":""no"",""price"":""399000"",""posting_url"":"""",""mlong"":""-122.1157"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null"
"1572900469-1400","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/2170-Range-Pl-Martinez-CA-94553/18397893_zpid/","Martinez, CA 94553","Pre-foreclosure","2170 Range Pl,","2","https://www.zillow.com/martinez-ca/2_p/","","","null","3","null","$561,274","$561,274","Single Family","1985","No Data","Central","Single Family","3,310 sqft","null","null","null","null","{""targetDiv"":""gpt-ad-26fa183c-4269-4c0e-889c-188863c40246"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2170 Range Pl"",""bd"":""3"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18397893"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4030143021974187582"",""sqftrange"":""1000-1499"",""price"":""578634"",""sqft"":""1332"",""posting_url"":"""",""mlong"":""-122.081807"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94553"",""mlat"":""37.988579"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS-1x5q3m9f485el.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""578634"",""premieragent"":""no""}}","null","null","null","null"
"1572900676-1599","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/237-Hieber-Dr-Pacheco-CA-94553/2082407154_zpid/","Pacheco, CA 94553","For sale","237 Hieber Dr,","","","","","1,100","2","2","null","$168,000","Mobile / Manufactured","1970","Other","Central","Mobile / Manufactured","$153","$2,300/mo","6","6","9","{""targetDiv"":""gpt-ad-00649f4c-70ec-455a-bbbe-3481c54a757b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""237 Hieber Dr"",""mlat"":""37.990868"",""bd"":""2"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz7obi7ybrwbx1000000000.jpg"",""zusr"":""true"",""city"":""Pacheco"",""proptp"":""mm"",""pid"":""2082407154"",""price_band"":""z100"",""yrblt"":""1970-1979"",""zestimate"":""170845"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""-5829007207430046738"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""168000"",""sqft"":""1100"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBT8L55P/"",""mlong"":""-122.064407"",""state"":""CA"",""prange"":""150-199k""}}","null","null","null","null"
"1572900775-1720","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/1905-Castro-St-Martinez-CA-94553/18489406_zpid/","Martinez, CA 94553","For sale","1905 Castro St,","","","","","1,068","2","2","$545,515","$539,950","Single Family","1926","Forced air","Central","Single Family","3,619 sqft","$2,650/mo","7","6","7","{""targetDiv"":""gpt-ad-b06838f7-04e7-4a47-9fcc-4a44b8f3eece"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1905 Castro St"",""bd"":""2"",""fsbid"":""14106"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18489406"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""573824618252074398"",""sqftrange"":""1000-1499"",""price"":""539950"",""sqft"":""1068"",""posting_url"":""http://www.apr.com/rkozak"",""mlong"":""-122.130824"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94553"",""mlat"":""38.010175"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zbj2yj81j3x0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1920-1939"",""zestimate"":""545515"",""premieragent"":""no""}}","null","null","null","null"
"1572900507-1434","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/2315-Wayne-St-Martinez-CA-94553/18491750_zpid/","Martinez, CA 94553","Pre-foreclosure / auction","2315 Wayne St,","2","https://www.zillow.com/martinez-ca/2_p/","","","1,492","3","2","$567,493","$567,493","Single Family","1946","No Data","Central","Single Family","0.54 acres","null","7","6","7","{""targetDiv"":""gpt-ad-c2461c19-9a02-4692-b1b3-849fb1488eac"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94553"",""aamgnrc1"":""2315 Wayne St"",""mlat"":""38.00212"",""bd"":""3"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmyc74ztu78eh1000000000.jpg"",""zusr"":""true"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""18491750"",""price_band"":""z500"",""yrblt"":""1940-1959"",""zestimate"":""585045"",""lot"":""4"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1405402703174323068"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""585045"",""sqft"":""1492"",""posting_url"":"""",""mlong"":""-122.121516"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null"
"1572900757-1698","https://www.zillow.com/homes/martinez-CA_rb/","","https://www.zillow.com/homedetails/20A-Wanda-Way-Martinez-CA-94553/2082207302_zpid/","Martinez, CA 94553","For sale","20A Wanda Way,","","","","","2,242","3","2","$974,221","$944,900","Single Family","1957","Forced air","Central","Single Family","0.39 acres","null","6","6","7","{""targetDiv"":""gpt-ad-ea6affef-6457-4f14-8f42-24c3ea2d5261"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""20A Wanda Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""Martinez"",""proptp"":""sfh"",""pid"":""2082207302"",""lot"":""3"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""3374207490849230680"",""sqftrange"":""2000-2499"",""price"":""944900"",""sqft"":""2242"",""posting_url"":"""",""mlong"":""-122.124569"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94553"",""mlat"":""37.977303"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwkmiqni7puf1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""974221"",""premieragent"":""no""}}","null","null","null","null"
