web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572898707-745","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/222-Laurel-St-APT-203-San-Carlos-CA-94070/15635471_zpid/","San Carlos, CA 94070","For sale","222 Laurel St APT 203,","","","940","2","2","$889,121","$850,000","Condo","1963","Baseboard","None","Condo","$448/month","$3,500/mo","9","9","9","{""targetDiv"":""gpt-ad-88bdd33e-6bb2-49c5-9125-5d21d3841771"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 203"",""aamgnrc1"":""222 Laurel St"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Carlos"",""proptp"":""cnd"",""pid"":""15635471"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""5077559084001510967"",""sqftrange"":""500-999"",""price"":""850000"",""sqft"":""940"",""posting_url"":""http://www.rjepsen.apr.com"",""mlong"":""-122.266013"",""state"":""CA"",""prange"":""800-899k"",""zip"":""94070"",""mlat"":""37.510372"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zfelws5ay4w1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1960-1969"",""zestimate"":""889121"",""premieragent"":""no""}}","null","null","null","null"
"1572898666-708","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/1-Laurel-St-APT-200-San-Carlos-CA-94070/15636310_zpid/","San Carlos, CA 94070","For sale","1 Laurel St APT 200,","","","1,030","2","2","$849,019","$825,000","Condo","1981","Forced air","None","Condo","$480/month","$3,700/mo","9","9","9","No Data","null","null","null","null"
"1572898663-705","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/757-Elm-St-San-Carlos-CA-94070/2112849474_zpid/","San Carlos, CA 94070","For sale","757 Elm St,","","","null","2","null","$880,400","$840,000","Condo","1982","No Data","None","Condo","$510/month","$3,300/mo","9","10","6","{""targetDiv"":""gpt-ad-55ac3dc1-0b83-46d2-87d1-bc2b373e9daa"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""757 Elm St"",""bd"":""2"",""fsbid"":""14073"",""city"":""San_Carlos"",""proptp"":""cnd"",""pid"":""2112849474"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-6870061759782423552"",""sqftrange"":""1000-1499"",""price"":""840000"",""sqft"":""1000"",""posting_url"":""http://www.judymeuschke.com"",""mlong"":""-122.260316"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94070"",""mlat"":""37.503305"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISni0nr41wqyr61000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""880400"",""premieragent"":""no""}}","null","null","null","null"
"1572898647-695","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/1034-Hall-St-San-Carlos-CA-94070/15552067_zpid/","San Carlos, CA 94070","Auction","1034 Hall St,","","","null","2","null","null","$908,165","Single Family","1943","No Data","No Data","Single Family","4,791 sqft","$3,700/mo","9","10","6","{""targetDiv"":""gpt-ad-3a6d483a-0236-49aa-a36b-879bbabe342d"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1034 Hall St"",""bd"":""2"",""fsbid"":""16886"",""city"":""San_Carlos"",""proptp"":""sfh"",""pid"":""15552067"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""4493511348985172282"",""sqftrange"":""500-999"",""price"":""908165"",""sqft"":""910"",""posting_url"":""http://www.auction.com/details/1034-hall-st-san-carlos-ca-94070-2821757-e_13859/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.257075"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94070"",""mlat"":""37.507009"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbp5ygb59du2v1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1940-1959"",""zestimate"":""1225340"",""premieragent"":""no""}}","null","null","null","null"
"1572898687-726","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/5-Pyrola-Ln-San-Carlos-CA-94070/2082492711_zpid/","San Carlos, CA 94070","For sale","5 Pyrola Ln,","","","2,031","3","3","$1,573,639","$1,525,000","Townhouse","1979","Forced air","None","Townhouse","No Data","$5,300/mo","9","9","9","{""targetDiv"":""gpt-ad-3af04f0b-57eb-4904-890f-e02110ca862d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5 Pyrola Ln"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Carlos"",""proptp"":""twn"",""pid"":""2082492711"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-1728977412422296436"",""sqftrange"":""2000-2499"",""price"":""1525000"",""sqft"":""2031"",""posting_url"":""http://www.RobertPedro.com"",""mlong"":""-122.292679"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94070"",""mlat"":""37.491567"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5ymnka1oash1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1573639"",""premieragent"":""no""}}","null","null","null","null"
"1572898657-702","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/230-Pearl-Ave-San-Carlos-CA-94070/15561328_zpid/","San Carlos, CA 94070","For sale","230 Pearl Ave,","","","2,532","3","3","$2,126,669","$2,095,000","Single Family","1948","Forced air","None","Single Family","4,399 sqft","$5,620/mo","10","10","6","{""targetDiv"":""gpt-ad-b25043a5-6050-4c18-8493-2f217c420f56"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""230 Pearl Ave"",""bd"":""3"",""fsbid"":""15050"",""city"":""San_Carlos"",""proptp"":""sfh"",""pid"":""15561328"",""lot"":""1"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-1073773485199843801"",""sqftrange"":""2500-2999"",""price"":""2095000"",""sqft"":""2532"",""posting_url"":""http://www.glenmitchellgroup.com"",""mlong"":""-122.256775"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94070"",""mlat"":""37.48811"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv0of29l8r4tr1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1940-1959"",""zestimate"":""2126669"",""premieragent"":""no""}}","null","null","null","null"
"1572898728-760","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/772-Walnut-St-APT-6-San-Carlos-CA-94070/2082258878_zpid/","San Carlos, CA 94070","For sale","772 Walnut St APT 6,","","","970","2","2","$914,278","$869,000","Condo","1977","Baseboard","None","Condo","$390/month","null","null","null","null","{""targetDiv"":""gpt-ad-e4a57f36-ad85-4b62-9d85-2dff0f7ac710"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 6"",""aamgnrc1"":""772 Walnut St"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Carlos"",""proptp"":""cnd"",""pid"":""2082258878"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-3537159144802752592"",""sqftrange"":""500-999"",""price"":""869000"",""sqft"":""970"",""posting_url"":""http://www.sequoiarealtyservices.com"",""mlong"":""-122.259701"",""state"":""CA"",""prange"":""800-899k"",""zip"":""94070"",""mlat"":""37.503366"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfq27piof96b0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1970-1979"",""zestimate"":""914278"",""premieragent"":""no""}}","null","null","null","null"
"1572898747-772","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/728-Elm-St-APT-303-San-Carlos-CA-94070/15642025_zpid/","San Carlos, CA 94070","For sale","728 Elm St APT 303,","","","1,070","2","2","$893,732","$849,950","Condo","1966","Forced air","None","Condo","$607/month","$3,385/mo","9","10","6","No Data","null","null","null","null"
"1572898625-682","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/335-Cedar-St-San-Carlos-CA-94070/15557013_zpid/","San Carlos, CA 94070","Pre-foreclosure","335 Cedar St,","","","null","3","null","$1,234,317","$1,234,317","Single Family","1930","No Data","No Data","Single Family","6,795 sqft","null","9","9","9","No Data","null","null","null","null"
"1572898735-765","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/2987-Melendy-Dr-APT-4-San-Carlos-CA-94070/2082251033_zpid/","San Carlos, CA 94070","For sale","2987 Melendy Dr APT 4,","","","1,570","2","2","$1,244,748","$1,175,000","Condo","1961","Forced air","None","Condo","$558/month","null","9","9","9","No Data","null","null","null","null"
"1572898731-763","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/10-Torino-Ln-San-Carlos-CA-94070/15559244_zpid/","San Carlos, CA 94070","For sale","10 Torino Ln,","","","1,600","2","3","$1,288,185","$1,249,888","Townhouse","1993","Forced air","Central","Townhouse","810 sqft","$4,200/mo","9","9","9","No Data","null","null","null","null"
"1572898635-689","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/925-Lupin-Way-San-Carlos-CA-94070/15558083_zpid/","San Carlos, CA 94070","For sale","925 Lupin Way,","","","1,510","4","2","$1,521,715","$1,425,000","Single Family","1948","Other","No Data","Single Family","5,488 sqft","$4,500/mo","9","10","6","{""targetDiv"":""gpt-ad-1a8017a7-db2b-416f-a2ff-cdc503dfc3d7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""925 Lupin Way"",""bd"":""4"",""fsbid"":""13599"",""city"":""San_Carlos"",""proptp"":""sfh"",""pid"":""15558083"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-9163553315338652249"",""sqftrange"":""1500-1999"",""price"":""1425000"",""sqft"":""1510"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/925-lupin-way-san-carlos-94070/pid-2186887166?lead=MemberKey%3D1021240%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.265083"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94070"",""mlat"":""37.494408"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3b1nbrq3g3931000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1940-1959"",""zestimate"":""1521715"",""premieragent"":""no""}}","null","null","null","null"
"1572898631-686","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/147-Oakley-Ave-San-Carlos-CA-94070/15554716_zpid/","San Carlos, CA 94070","For sale","147 Oakley Ave,","","","4,839","5","5","null","$3,650,000","Single Family","2000","Forced air","Central","Single Family","0.5 acres","$11,500/mo","9","9","9","{""targetDiv"":""gpt-ad-f9662f7e-9c71-467a-8a8d-af910ae2951a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""147 Oakley Ave"",""bd"":""5"",""fsbid"":""4383"",""city"":""San_carlos"",""proptp"":""sfh"",""pid"":""15554716"",""lot"":""3,4"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7427337715371270910"",""sqftrange"":""4500-4999"",""price"":""3650000"",""sqft"":""4839"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/san-carlos/147-oakley-ave/pid_30571145/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.287098"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""94070"",""mlat"":""37.497557"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISuo6u04b3zdcm0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2000-2009"",""zestimate"":""3578199"",""premieragent"":""no""}}","null","null","null","null"
"1572898675-715","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/777-Elm-St-APT-C-San-Carlos-CA-94070/82959657_zpid/","San Carlos, CA 94070","For sale","777 Elm St APT C,","","","1,600","2","3","$1,528,096","$1,459,000","Townhouse","2007","Forced air","Central","Townhouse","7,784 sqft","$4,600/mo","9","10","6","No Data","null","null","null","null"
"1572898710-748","https://www.zillow.com/homes/san-carlos,-ca_rb/","","https://www.zillow.com/homedetails/84-Club-Dr-San-Carlos-CA-94070/15554676_zpid/","San Carlos, CA 94070","For sale","84 Club Dr,","","","2,450","4","3","$2,472,945","$2,468,000","Single Family","1975","Forced air","Central","Single Family","8,102 sqft","$6,670/mo","9","9","9","{""targetDiv"":""gpt-ad-cb213d92-e26f-4d9c-8653-5b340694a507"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""84 Club Dr"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Carlos"",""proptp"":""sfh"",""pid"":""15554676"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""636031027260885325"",""sqftrange"":""2000-2499"",""price"":""2468000"",""sqft"":""2450"",""posting_url"":"""",""mlong"":""-122.284641"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94070"",""mlat"":""37.502554"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbplyju34fhgd0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1970-1979"",""zestimate"":""2472945"",""premieragent"":""no""}}","null","null","null","null"
