web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572903760-3469","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/6221-Doremus-Ave-Richmond-CA-94805/18538781_zpid/","Richmond, CA 94805","For sale","6221 Doremus Ave,","","","","","","","","","1,613","4","2","$821,367","$699,000","Single Family","1956","Forced air","None","Single Family","4,273 sqft","null","4","5","5","{""targetDiv"":""gpt-ad-9130ac10-9771-4064-9f0c-4de4546e9904"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6221 Doremus Ave"",""bd"":""4"",""fsbid"":""15263"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18538781"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""4253278047673604679"",""sqftrange"":""1500-1999"",""price"":""699000"",""oh"":""yes"",""sqft"":""1613"",""posting_url"":"""",""mlong"":""-122.318952"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94805"",""mlat"":""37.944202"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv4r0o7mqcjzz0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Richmond_Heights"",""yrblt"":""1940-1959"",""zestimate"":""821367"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903024-2921","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/S-43rd-St-Richmond-CA-94804/2083138109_zpid/","Richmond, CA 94804","Lot/land","S 43rd St,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","2,500 sqft","null","None","$135,000","null","null","null","null","null","null","$1,950/mo","1","5","5","{""targetDiv"":""gpt-ad-bf819117-6846-4de0-aff9-807628b35bf1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94804"",""aamgnrc1"":""S 43rd St"",""mlat"":""37.921006"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfg1wyn5n2kmq1000000000.jpg"",""zusr"":""true"",""city"":""Richmond"",""proptp"":""lot"",""pid"":""2083138109"",""hood"":""Eastshore"",""lot"":""1"",""listtp"":""buy_agent"",""zguidh"":""-4541964842071892441"",""premieragent"":""no"",""price"":""135000"",""posting_url"":"""",""mlong"":""-122.329558"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null","","","","","",""
"1572902545-2649","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/23rdst-San-Pablo-CA-94806/2087811817_zpid/","San Pablo, CA 94806","Lot/land","23rdst,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","2,700 sqft","null","None","$139,000","null","null","null","null","null","null","$1,800/mo","4","2","3","{""targetDiv"":""gpt-ad-fd5583fe-e3d2-4790-8ce5-34a6daa1432e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94806"",""aamgnrc1"":""23rdst"",""mlat"":""37.9741"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISq1q6c2a9vxl71000000000.jpg"",""zusr"":""true"",""city"":""San_Pablo"",""proptp"":""lot"",""pid"":""2087811817"",""hood"":""Fairmede"",""lot"":""1"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2189222147081865409"",""premieragent"":""no"",""price"":""139000"",""posting_url"":"""",""mlong"":""-122.3368"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","NEXT","https://www.zillow.com/richmond-ca/7_p/","NEXT","https://www.zillow.com/richmond-ca/8_p/"
"1572903583-3329","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/4535-Whitecliff-Way-Richmond-CA-94803/18519709_zpid/","Richmond, CA 94803","For sale","4535 Whitecliff Way,","2","https://www.zillow.com/richmond-ca/2_p/","","","","","","","1,950","5","3","null","$685,000","Single Family","1958","Forced air","No Data","Single Family","5,998 sqft","$3,200/mo","5","2","3","{""targetDiv"":""gpt-ad-cefc2c6e-ece2-461c-a1ad-abddacba0807"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4535 Whitecliff Way"",""bd"":""5"",""fsbid"":""6038"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18519709"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""5147776946908850580"",""sqftrange"":""1500-1999"",""price"":""685000"",""sqft"":""1950"",""posting_url"":""http://www.bhgre.com/property/4535-Whitecliff-Way-El-Sobrante-CA-94803/4289990/detail"",""mlong"":""-122.291112"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94803"",""mlat"":""37.971426"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz3hv5s4xd2hu0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""May_Valley"",""yrblt"":""1940-1959"",""zestimate"":""686560"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903351-3151","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/206-Commodore-Dr-Richmond-CA-94804/18548966_zpid/","Richmond, CA 94804","For sale","206 Commodore Dr,","","","3","https://www.zillow.com/richmond-ca/3_p/","","","","","865","1","1","$419,890","$419,888","Condo","1988","Forced air","None","Condo","$388/month","null","2","5","2","{""targetDiv"":""gpt-ad-02ccf001-3a77-48b5-88cb-dac185e60859"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""206 Commodore Dr"",""bd"":""1"",""fsbid"":""16701"",""city"":""Richmond"",""proptp"":""cnd"",""pid"":""18548966"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""1057235513383404876"",""sqftrange"":""500-999"",""price"":""419888"",""sqft"":""865"",""posting_url"":""http://www.tomnevin.com"",""mlong"":""-122.345017"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94804"",""mlat"":""37.914535"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnepj215f79261000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Marina_Bay"",""yrblt"":""1980-1989"",""zestimate"":""419890"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903503-3268","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/2130-Roosevelt-Ave-Richmond-CA-94801/18535732_zpid/","Richmond, CA 94801","For sale","2130 Roosevelt Ave,","2","https://www.zillow.com/richmond-ca/2_p/","","","","","","","1,188","3","2","$458,003","$458,000","Single Family","1920","Forced air","Central","Single Family","3,001 sqft","null","1","1","2","{""targetDiv"":""gpt-ad-d123de28-9d98-4dd5-8881-fb30eb1e29cb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2130 Roosevelt Ave"",""bd"":""3"",""fsbid"":""16701"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18535732"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5561514164002013296"",""sqftrange"":""1000-1499"",""price"":""458000"",""sqft"":""1188"",""posting_url"":"""",""mlong"":""-122.348714"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94801"",""mlat"":""37.939793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33vs9e17tuzx0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Belding"",""yrblt"":""1920-1939"",""zestimate"":""458003"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903641-3376","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/600-16th-St-Richmond-CA-94801/18535948_zpid/","Richmond, CA 94801","For sale","600 16th St,","","","","","","","","","1,051","3","2","$568,843","$553,000","Single Family","1923","Forced air","None","Single Family","2,613 sqft","null","1","1","2","{""targetDiv"":""gpt-ad-43fd5162-d2b0-47ee-9436-4941a838e725"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""600 16th St"",""bd"":""3"",""fsbid"":""9318"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18535948"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-6002207180336824748"",""sqftrange"":""1000-1499"",""price"":""553000"",""sqft"":""1051"",""posting_url"":""http://www.windermere.com/listing/101548921"",""mlong"":""-122.354252"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94801"",""mlat"":""37.940109"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzn47qond5wb10000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Belding"",""yrblt"":""1920-1939"",""zestimate"":""568843"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902520-2626","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/654-23rd-St-Richmond-CA-94804/2082571571_zpid/","Richmond, CA 94804","For sale","654 23rd St,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","--","null","$1,470,826","$1,450,000","Multi Family","1940","Wall","None","Multi Family","No Data","$2,665/mo","1","1","2","{""targetDiv"":""gpt-ad-f545513e-19a6-4d0d-825d-6d514bc38c1c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94804"",""aamgnrc1"":""654 23rd St"",""mlat"":""37.941753"",""bd"":""0"",""fsbid"":""15463"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ylxgchzjwfc1000000000.jpg"",""zusr"":""true"",""city"":""Richmond"",""proptp"":""mfh"",""pid"":""2082571571"",""price_band"":""z1m"",""hood"":""North_and_East"",""yrblt"":""1940-1959"",""zestimate"":""1470826"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-6889777285572226814"",""premieragent"":""no"",""price"":""1450000"",""posting_url"":"""",""mlong"":""-122.347105"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","NEXT","https://www.zillow.com/richmond-ca/7_p/","NEXT","https://www.zillow.com/richmond-ca/8_p/"
"1572903646-3380","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/508-Deer-Park-Dr-Richmond-CA-94806/50919478_zpid/","Richmond, CA 94806","For sale","508 Deer Park Dr,","","","","","","","","","1,851","4","3","$633,278","$625,000","Single Family","2002","Forced air","None","Single Family","3,310 sqft","$3,150/mo","5","2","4","{""targetDiv"":""gpt-ad-1926f5de-1be0-4021-b98e-92a49ef54517"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""508 Deer Park Dr"",""bd"":""4"",""fsbid"":""17077"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""50919478"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-5709993596737629382"",""sqftrange"":""1500-1999"",""price"":""625000"",""sqft"":""1851"",""posting_url"":""https://www.redfin.com/syndicate/x/bridgemls/40887143"",""mlong"":""-122.340302"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94806"",""mlat"":""37.990823"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjfjkmiowkk511000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Hilltop_District"",""yrblt"":""2000-2009"",""zestimate"":""633278"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902756-2810","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/2718-Rheem-Ave-Richmond-CA-94804/18542020_zpid/","Richmond, CA 94804","Pre-foreclosure","2718 Rheem Ave,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","3","null","$511,084","$511,084","Single Family","1936","No Data","No Data","Single Family","4,575 sqft","null","2","1","2","{""targetDiv"":""gpt-ad-d0d3f812-f49a-4af7-8f9a-05cb0ed204a2"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2718 Rheem Ave"",""bd"":""3"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18542020"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""7089616724535558178"",""sqftrange"":""1000-1499"",""price"":""526891"",""sqft"":""1485"",""posting_url"":"""",""mlong"":""-122.341799"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94804"",""mlat"":""37.949648"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqtvxyvmpbh0n1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""North_and_East"",""yrblt"":""1920-1939"",""zestimate"":""526891"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","","","",""
"1572902782-2820","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/350-Hawk-Ridge-Dr-Richmond-CA-94806/68033187_zpid/","Richmond, CA 94806","Pre-foreclosure","350 Hawk Ridge Dr,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","5","null","$782,719","$782,719","Single Family","2005","Forced air","Central","Single Family","5,427 sqft","null","5","2","4","{""targetDiv"":""gpt-ad-58313b7e-3ae8-47d5-92d1-5574ca752065"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""350 Hawk Ridge Dr"",""bd"":""5"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""68033187"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3558629765813916015"",""sqftrange"":""3000-3499"",""price"":""806927"",""sqft"":""3086"",""posting_url"":"""",""mlong"":""-122.342668"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94806"",""mlat"":""37.986564"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISekwic3puj85x1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Hilltop_District"",""yrblt"":""2000-2009"",""zestimate"":""806927"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","","","",""
"1572903071-2941","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/4848-Morwood-Dr-Richmond-CA-94803/18519931_zpid/","Richmond, CA 94803","Auction","4848 Morwood Dr,","","","","","4","https://www.zillow.com/richmond-ca/4_p/","","","null","3","null","null","$595,908","Single Family","1960","Other","No Data","Single Family","6,969 sqft","$2,950/mo","5","2","3","{""targetDiv"":""gpt-ad-a44f85f1-b3a2-477e-ae8a-efde5cad164e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4848 Morwood Dr"",""bd"":""3"",""fsbid"":""16886"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18519931"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""-8673456526368484039"",""sqftrange"":""1000-1499"",""price"":""595908"",""sqft"":""1360"",""posting_url"":""http://www.auction.com/details/4848-morwood-dr-richmond-ca-94803-2813015-e_13807/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.282463"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94803"",""mlat"":""37.973084"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7m0hs120xdq21000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""May_Valley"",""yrblt"":""1960-1969"",""zestimate"":""614485"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902993-2908","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/2200-Florida-Ave-Richmond-CA-94804/2082544829_zpid/","Richmond, CA 94804","For sale","2200 Florida Ave,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","--","null","$775,781","$749,999","Multi Family","1944","No Data","No Data","Multi Family","No Data","$2,400/mo","1","1","2","{""targetDiv"":""gpt-ad-861eef4f-7a12-4e62-8dd6-e2025c2ed7e7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94804"",""aamgnrc1"":""2200 Florida Ave"",""mlat"":""37.929269"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrpgntrka5k1t0000000000.jpg"",""zusr"":""true"",""city"":""Richmond"",""proptp"":""mfh"",""pid"":""2082544829"",""price_band"":""z700"",""hood"":""Coronado"",""yrblt"":""1940-1959"",""zestimate"":""775781"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""8363209744092337960"",""premieragent"":""no"",""price"":""749999"",""posting_url"":"""",""mlong"":""-122.348322"",""state"":""CA"",""prange"":""700-799k""}}","null","null","null","null","","","","","",""
"1572902566-2670","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/600-Chanslor-Ave-Richmond-CA-94801/82865173_zpid/","Richmond, CA 94801","Pre-foreclosure","600 Chanslor Ave,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","--","null","$501,179","$501,179","Multiple Occupancy","1955","No Data","No Data","Multiple Occupancy","null","null","1","1","2","No Data","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","NEXT","https://www.zillow.com/richmond-ca/7_p/","",""
"1572902629-2735","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/319-Hawk-Ridge-Dr-Richmond-CA-94806/68033208_zpid/","Richmond, CA 94806","Pre-foreclosure","319 Hawk Ridge Dr,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","5","null","$739,623","$739,623","Miscellaneous","2004","Other","No Data","Miscellaneous","null","null","5","2","4","{""targetDiv"":""gpt-ad-d52c6a3e-44a8-4d31-9d90-4660349f60b3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""319 Hawk Ridge Dr"",""bd"":""5"",""city"":""Richmond"",""pid"":""68033208"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""-6600260699636473649"",""sqftrange"":""2500-2999"",""price"":""762498"",""sqft"":""2732"",""posting_url"":"""",""mlong"":""-122.341883"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94806"",""mlat"":""37.98572"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""hood"":""Hilltop_District"",""yrblt"":""2000-2009"",""zestimate"":""762498"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","NEXT","https://www.zillow.com/richmond-ca/7_p/","",""
"1572902814-2833","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/80-Belvedere-Ave-Richmond-CA-94801/95399271_zpid/","Richmond, CA 94801","Lot/land","80 Belvedere Ave,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","10,018 sqft","null","None","$620,000","null","null","null","null","null","null","null","2","5","2","{""targetDiv"":""gpt-ad-96f66f10-6ab5-46e7-a7b2-38700de29dad"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94801"",""aamgnrc1"":""80 Belvedere Ave"",""mlat"":""37.922525"",""bd"":""0"",""fsbid"":""13599"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwk6y7fuor8s0000000000.jpg"",""zusr"":""true"",""city"":""Richmond"",""proptp"":""lot"",""pid"":""95399271"",""hood"":""Point_Richmond"",""lot"":""2"",""listtp"":""buy_agent"",""zguidh"":""253227282302043138"",""premieragent"":""no"",""price"":""620000"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/80-belvedere-avenue-richmond-94801/pid-2182224644?lead=MemberKey%3D1111404%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.38648"",""state"":""CA"",""prange"":""600-699k""}}","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","","","",""
"1572902971-2899","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/2837-Shane-Dr-Richmond-CA-94806/18512314_zpid/","Richmond, CA 94806","Pre-foreclosure","2837 Shane Dr,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","4","null","$512,629","$512,629","Single Family","1963","No Data","No Data","Single Family","6,500 sqft","null","4","2","3","{""targetDiv"":""gpt-ad-401a6eb1-27a7-42c2-9df3-d89407daaaab"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2837 Shane Dr"",""bd"":""4"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18512314"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-9041903199039824246"",""sqftrange"":""1500-1999"",""price"":""528484"",""sqft"":""1519"",""posting_url"":"""",""mlong"":""-122.333574"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94806"",""mlat"":""37.970833"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""hood"":""Fairmede"",""yrblt"":""1960-1969"",""zestimate"":""528484"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903299-3110","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/5210-Cutter-Ln-Richmond-CA-94803/18520974_zpid/","Richmond, CA 94803","For sale by owner","5210 Cutter Ln,","","","3","https://www.zillow.com/richmond-ca/3_p/","","","","","2,436","4","3","$773,668","$950,000","Single Family","1989","Forced air","Central","Single Family","0.63 acres","$3,175/mo","6","2","3","{""targetDiv"":""gpt-ad-8192c5fc-4876-40c5-8ba8-97656f4431e5"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5210 Cutter Ln"",""bd"":""4"",""city"":""Richmond"",""proptp"":""sfh"",""pid"":""18520974"",""lot"":""4"",""zestibuck"":""700-799k"",""listtp"":""buy_owner"",""stale"":""yes"",""zguidh"":""3400004346209517206"",""sqftrange"":""2000-2499"",""price"":""950000"",""sqft"":""2436"",""posting_url"":"""",""mlong"":""-122.258121"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94803"",""mlat"":""37.967271"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISib0zh0abcr610000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Carriage_Hills_North"",""yrblt"":""1980-1989"",""zestimate"":""773668"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902560-2665","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/Broadway-Richmond-CA-94804/2085330961_zpid/","Richmond, CA 94804","Lot/land","Broadway,","","","","","","","5","https://www.zillow.com/richmond-ca/5_p/","null","2,613 sqft","null","None","$150,000","null","null","null","null","null","null","$2,000/mo","1","1","2","No Data","null","null","null","null","NEXT","https://www.zillow.com/richmond-ca/6_p/","NEXT","https://www.zillow.com/richmond-ca/7_p/","",""
"1572903217-3046","https://www.zillow.com/homes/richmond-CA_rb/","","https://www.zillow.com/homedetails/135-W-Chanslor-Ave-Richmond-CA-94801/18556963_zpid/","Richmond, CA 94801","For sale","135 W Chanslor Ave,","","","","","4","https://www.zillow.com/richmond-ca/4_p/","","","781","2","1","$227,753","$230,000","Townhouse","1942","Wall","No Data","Townhouse","No Data","$2,100/mo","2","5","2","{""targetDiv"":""gpt-ad-1137c3ab-7226-477c-a693-bad83a0a0491"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""135 W Chanslor Ave"",""bd"":""2"",""fsbid"":""14106"",""city"":""Richmond"",""proptp"":""twn"",""pid"":""18556963"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4855943222846109202"",""sqftrange"":""500-999"",""price"":""230000"",""sqft"":""781"",""posting_url"":"""",""mlong"":""-122.370204"",""state"":""CA"",""prange"":""200-249k"",""zip"":""94801"",""mlat"":""37.93236"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlhxuy8uhwp91000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Atchison_Village"",""yrblt"":""1940-1959"",""zestimate"":""227753"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
