web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572908819-1620","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/212-Waterside-Cir-San-Rafael-CA-94903/19304166_zpid/","San Rafael, CA 94903","For sale","212 Waterside Cir,","","","","","","","2,500","4","4","null","$1,190,000","Single Family","1995","Forced air","No Data","2 spaces","4,512 sqft","$5,000/mo","4","6","null","null","No","null","null","$12,728"
"1572908721-1590","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/58-Oakdale-Ave-San-Rafael-CA-94901/19247910_zpid/","San Rafael, CA 94901","Pre-foreclosure","58 Oakdale Ave,","","","","","","","null","3","null","$1,390,810","$1,390,810","Single Family","1974","Forced air, Other","No Data","4 spaces","0.62 acres","null","5","4","6","null","Other","null","null","$23,957"
"1572905003-1086","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/401-North-Ave-UNIT-115-San-Rafael-CA-94903/68564654_zpid/","San Rafael, CA 94903","For sale","401 North Ave UNIT 115,","","","3","https://www.zillow.com/san-rafael-ca/3_p/","","","954","2","2","null","$675,000","Condo","2005","Baseboard, Other","No Data","2 spaces","$444/month","$2,949/mo","7","7","6","null","No","null","null","$8,827"
"1572909448-1718","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/72-Brentwood-Dr-San-Rafael-CA-94901/19305521_zpid/","San Rafael, CA 94901","For sale","72 Brentwood Dr,","","","","","","","2,475","4","3","$998,009","$998,000","Single Family","1964","Other","No Data","2 spaces","8,276 sqft","$4,500/mo","7","4","6","null","No","null","null","$5,261"
"1572909406-1709","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/3-Crown-Point-San-Rafael-CA-94901/19247126_zpid/","San Rafael, CA 94901","For sale","3 Crown Point,","","","","","","","null","2","null","$1,298,192","$1,265,000","Single Family","1947","Radiant","Central","2 spaces","0.62 acres","$4,350/mo","5","4","6","Central","Composition","null","null","$11,431"
"1572908626-1559","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/400-Deer-Valley-Rd-APT-2C-San-Rafael-CA-94903/19289327_zpid/","San Rafael, CA 94903","For sale","400 Deer Valley Rd APT 2C,","","","","","","","1,259","2","2","null","$889,000","Condo","1991","Other","No Data","1 space","$2,403/month","$3,500/mo","7","7","6","null","Composition","null","null","$3,898"
"1572905144-1136","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/223-Roundtree-Way-San-Rafael-CA-94903/19295248_zpid/","San Rafael, CA 94903","For sale","223 Roundtree Way,","","","3","https://www.zillow.com/san-rafael-ca/3_p/","","","917","2","1","null","$499,000","Condo","1971","Other","No Data","No Data","$448/month","$2,650/mo","7","7","6","null","Composition","null","null","$5,379"
"1572904109-777","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/207-Chula-Vista-Dr-San-Rafael-CA-94901/245629144_zpid/","San Rafael, CA 94901","Pre-foreclosure / auction","207 Chula Vista Dr,","","","","","4","https://www.zillow.com/san-rafael-ca/4_p/","null","--","null","$1,333,428","$1,333,428","Single Family","2017","No Data","No Data","No Data","0.59 acres","null","5","4","6","null","No","null","null","$16,399"
"1572908849-1629","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/221-Sylvia-Way-San-Rafael-CA-94903/19299473_zpid/","San Rafael, CA 94903","For sale","221 Sylvia Way,","","","","","","","1,516","3","3","$692,912","$695,000","Condo","1973","Other","No Data","No Data","$351/month","$3,550/mo","8","7","6","null","Composition","null","null","$4,757"
"1572908658-1570","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/237-Picnic-Ave-APT-17-San-Rafael-CA-94901/19246798_zpid/","San Rafael, CA 94901","For sale","237 Picnic Ave APT 17,","","","","","","","754","2","1","$476,299","$469,000","Condo","1971","Wall","No Data","No Data","$448/month","$2,600/mo","4","4","6","null","No","null","null","$6,282"
"1572904300-853","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/90-Fair-Dr-San-Rafael-CA-94901/300027333_zpid/","San Rafael, CA 94901","For sale","90 Fair Dr,","","","","","4","https://www.zillow.com/san-rafael-ca/4_p/","2,451","4","4","null","$1,298,000","Single Family","2019","Other","No Data","5 spaces","6,451 sqft","$5,400/mo","null","null","null","null","Composition","null","null","$18,983"
"1572905055-1105","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/75-Yosemite-Rd-San-Rafael-CA-94903/2094788001_zpid/","San Rafael, CA 94903","For sale","75 Yosemite Rd,","","","3","https://www.zillow.com/san-rafael-ca/3_p/","","","1,344","2","2","null","$324,000","Mobile / Manufactured","1975","No Data","No Data","No Data","$241","$3,800/mo","7","7","6","null","No","null","null","null"
"1572908982-1664","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/269-Blackstone-Dr-San-Rafael-CA-94903/19294267_zpid/","San Rafael, CA 94903","For sale","269 Blackstone Dr,","","","","","","","1,408","3","2","$819,964","$799,000","Single Family","1955","Other","No Data","2 spaces","7,405 sqft","$3,750/mo","7","7","6","null","Composition","null","null","$3,706"
"1572909469-1728","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/845-Belle-Ave-San-Rafael-CA-94901/19247532_zpid/","null","null","null","","","","","","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"1572904919-1057","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/363-Glacier-Way-San-Rafael-CA-94903/2083681760_zpid/","San Rafael, CA 94903","For sale","363 Glacier Way,","","","3","https://www.zillow.com/san-rafael-ca/3_p/","","","1,440","4","2","$214,775","$220,000","Mobile / Manufactured","1974","Other","No Data","Carport","$153","$3,779/mo","7","7","6","null","Other","null","null","null"
"1572908647-1566","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/347-Hyacinth-Way-San-Rafael-CA-94903/19301938_zpid/","San Rafael, CA 94903","For sale","347 Hyacinth Way,","","","","","","","1,872","4","2","$1,122,846","$1,095,000","Single Family","1954","Other","No Data","2 spaces","6,299 sqft","$4,495/mo","7","7","6","null","Built up","null","null","$12,186"
"1572908920-1648","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/0-Jewell-St-San-Rafael-CA-94901/2103353884_zpid/","San Rafael, CA 94901","Lot/land","0 Jewell St,","","","","","","","null","5,227 sqft","null","None","$199,000","null","null","null","null","null","null","null","5","4","6","null","Hills","null","Other","null"
"1572907656-1274","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/1-Morgan-Ln-San-Rafael-CA-94901/19247992_zpid/","San Rafael, CA 94901","Pre-foreclosure / auction","1 Morgan Ln,","2","https://www.zillow.com/san-rafael-ca/2_p/","","","","","null","4","null","null","null","Single Family","1950","Other","No Data","2 spaces","0.95 acres","null","5","4","6","null","No","null","null","$13,221"
"1572904614-952","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/75-Margarita-Dr-San-Rafael-CA-94901/80737051_zpid/","San Rafael, CA 94901","For sale","75 Margarita Dr,","","","3","https://www.zillow.com/san-rafael-ca/3_p/","","","7,483","4","5","null","$6,250,000","Single Family","1906","Other","No Data","2 spaces","1 acre","$21,301/mo","5","4","6","null","Built up","null","null","$14,826"
"1572904688-978","https://www.zillow.com/homes/San-Rafael-CA_rb/","","https://www.zillow.com/homedetails/317-Bayview-St-San-Rafael-CA-94901/80750024_zpid/","San Rafael, CA 94901","Pre-foreclosure","317 Bayview St,","","","3","https://www.zillow.com/san-rafael-ca/3_p/","","","null","5","null","$1,260,273","$1,260,273","Multiple Occupancy","1915","No Data","No Data","No Data","null","null","9","4","6","null","No","null","null","$18,278"
