web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919362-9236","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/574-Sycamore-Cir-Danville-CA-94526/18438111_zpid/","Danville, CA 94526","For sale","574 Sycamore Cir,","2","https://www.zillow.com/danville-ca/2_p/","","","","","","","1,148","2","2","$604,699","$599,900","Townhouse","1973","Forced air","Central","Townhouse","949 sqft","$2,600/mo","9","9","10","{""targetDiv"":""gpt-ad-e5b8ae50-258e-4805-9341-e6edd31321c6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""574 Sycamore Cir"",""bd"":""2"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""twn"",""pid"":""18438111"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-521942964951876952"",""sqftrange"":""1000-1499"",""price"":""599900"",""sqft"":""1148"",""posting_url"":"""",""mlong"":""-121.988588"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94526"",""mlat"":""37.806883"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmzoz07191z81000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1970-1979"",""zestimate"":""604699"",""premieragent"":""no""}}","null","null","null","null"
"1572918722-8615","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/community/iron-oak-at-alamo-creek/2094072174_zpid/","Danville, CA 94506","New construction","Lot #0677, Iron Oak at Alamo Creek,","","","","","4","https://www.zillow.com/danville-ca/4_p/","","","4,861","4","5","None","$2,437,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-8bf1485a-7b72-4a97-a441-f6b0cc7e9a78"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" EOS4D2"",""aamgnrc1"":""103 Turanian Ct"",""bd"":""4"",""fsbid"":""830"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""2082919528"",""zestibuck"":""2-2_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""4500-4999"",""price"":""2437995"",""sqft"":""4861"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Iron-Oak-at-Alamo-Creek/Monterey"",""state"":""CA"",""mlong"":""-121.885698"",""cnty"":""Contra_Costa"",""prange"":""2-2_499m"",""zip"":""94506"",""mlat"":""37.789116"",""plid"":""13921"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsm0q8tn715w0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2010-2019"",""zestimate"":""2333953"",""premieragent"":""no"",""builderChatId"":""830-808775"",""dma"":""37""}}","null","null","null","null"
"1572918717-8611","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/90-Madera-Ct-Danville-CA-94526/18457173_zpid/","Danville, CA 94526","Pre-foreclosure / auction","90 Madera Ct,","","","","","4","https://www.zillow.com/danville-ca/4_p/","","","null","4","null","$1,213,296","$1,213,296","Single Family","1968","Forced air","No Data","Single Family","0.29 acres","null","9","9","10","{""targetDiv"":""gpt-ad-7f2261e8-604f-41d9-a32d-45e359eaf56a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""90 Madera Ct"",""bd"":""4"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""18457173"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-7803196206946059163"",""sqftrange"":""2000-2499"",""price"":""1250821"",""sqft"":""2344"",""posting_url"":"""",""mlong"":""-121.976359"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94526"",""mlat"":""37.785195"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1250821"",""premieragent"":""no""}}","null","null","null","null"
"1572919085-8928","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/20-Red-Maple-Ct-Danville-CA-94506/18435125_zpid/","Danville, CA 94506","For sale","20 Red Maple Ct,","2","https://www.zillow.com/danville-ca/2_p/","","","","","","","3,548","5","4","$1,678,854","$1,699,950","Single Family","1983","Forced air","Central","Single Family","0.28 acres","$5,800/mo","10","9","10","{""targetDiv"":""gpt-ad-821c4f08-a886-4b35-b612-62344fd5b56c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""20 Red Maple Ct"",""bd"":""5"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""18435125"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""5269518150188149879"",""sqftrange"":""3500-3999"",""price"":""1699950"",""oh"":""yes"",""sqft"":""3548"",""posting_url"":"""",""mlong"":""-121.922627"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94506"",""mlat"":""37.805602"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaq9oahynl170000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1678854"",""premieragent"":""no""}}","null","null","null","null"
"1572919130-8976","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/16-E-Ridge-Ct-Danville-CA-94506/18461031_zpid/","Danville, CA 94506","For sale","16 E Ridge Ct,","2","https://www.zillow.com/danville-ca/2_p/","","","","","","","7,172","5","6","$4,664,077","$4,888,888","Single Family","1989","Forced air","Central","Single Family","0.62 acres","$3,350/mo","10","9","10","{""targetDiv"":""gpt-ad-7638cb9c-08a4-4ba9-b5a8-0b95000c74e8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""16 E Ridge Ct"",""bd"":""5"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""18461031"",""lot"":""4"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5416944567349477836"",""sqftrange"":""7000-7999"",""price"":""4888888"",""sqft"":""7172"",""posting_url"":""http://www.joujouchawla.com"",""mlong"":""-121.881104"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""94506"",""mlat"":""37.816482"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjvj7tsz7izo90000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1980-1989"",""zestimate"":""4664077"",""premieragent"":""no""}}","null","null","null","null"
"1572919309-9171","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/2336-Holly-Oak-Dr-Danville-CA-94506/18434563_zpid/","Danville, CA 94506","For sale","2336 Holly Oak Dr,","2","https://www.zillow.com/danville-ca/2_p/","","","","","","","3,178","5","3","$1,630,296","$1,650,000","Single Family","1978","Forced air","Central","Single Family","0.5 acres","$5,695/mo","9","10","10","{""targetDiv"":""gpt-ad-c99f17e7-e1c1-4f3b-bf50-5ac3ff6050b1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2336 Holly Oak Dr"",""bd"":""5"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""18434563"",""lot"":""4"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""7608238563486611544"",""sqftrange"":""3000-3499"",""price"":""1650000"",""sqft"":""3178"",""posting_url"":""http://www.bayhillteam.com"",""mlong"":""-121.946523"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94506"",""mlat"":""37.830364"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3n2g8lha92521000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1630296"",""premieragent"":""no""}}","null","null","null","null"
"1572918763-8638","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/918-Podva-Ln-Danville-CA-94526/18439246_zpid/","Danville, CA 94526","Lot/land","918 Podva Ln,","","","","","4","https://www.zillow.com/danville-ca/4_p/","","","null","0.29 acres","null","None","$1,995,000","null","null","null","null","null","null","null","10","9","10","{""targetDiv"":""gpt-ad-5c82ac64-0c28-4c14-b6b6-b77645862a91"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94526"",""aamgnrc1"":""918 Podva Ln"",""mlat"":""37.807429"",""bd"":""5"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbp1b00yus2v21000000000.jpg"",""zusr"":""true"",""city"":""Danville"",""proptp"":""lot"",""pid"":""18439246"",""yrblt"":""1940-1959"",""lot"":""3"",""listtp"":""buy_agent"",""zguidh"":""1568324207663467753"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""price"":""1995000"",""sqft"":""2199"",""posting_url"":""http://www.gattirealestate.com"",""mlong"":""-121.99358"",""state"":""CA"",""prange"":""1_5-1_999m""}}","null","null","null","null"
"1572919020-8852","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/9-Creekledge-Ct-Danville-CA-94506/18452490_zpid/","Danville, CA 94506","Auction","9 Creekledge Ct,","","","3","https://www.zillow.com/danville-ca/3_p/","","","","","null","4","null","null","null","Single Family","1991","Forced air","Central","Single Family","0.51 acres","$8,841/mo","9","10","10","{""targetDiv"":""gpt-ad-e7c9f979-7bdc-4726-9707-702d7a7c6390"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9 Creekledge Ct"",""bd"":""4"",""fsbid"":""16886"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""18452490"",""lot"":""4"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""3441096146712413794"",""sqftrange"":""5000-5999"",""sqft"":""5227"",""posting_url"":""http://www.auction.com/details/9-creekledge-ct-danville-ca-94506-1331017-e_13911/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.953438"",""state"":""CA"",""park"":""yes"",""zip"":""94506"",""mlat"":""37.829968"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7azjs2y5n22d1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1990-1999"",""zestimate"":""2527230"",""premieragent"":""no""}}","null","null","null","null"
"1572919687-9608","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/527-Rolling-Hills-Ln-Danville-CA-94526/18459364_zpid/","Danville, CA 94526","For sale","527 Rolling Hills Ln,","","","","","","","","","1,436","2","2","$880,919","$879,950","Townhouse","1977","Forced air","Central","Townhouse","3,358 sqft","$2,995/mo","9","9","10","{""targetDiv"":""gpt-ad-8cedab75-5760-48f2-923f-514b632237c6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""527 Rolling Hills Ln"",""bd"":""2"",""fsbid"":""15263"",""city"":""Danville"",""proptp"":""twn"",""pid"":""18459364"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""7067841351627460404"",""sqftrange"":""1000-1499"",""price"":""879950"",""sqft"":""1436"",""posting_url"":""http://www.wexnerhomes.com"",""mlong"":""-121.964736"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94526"",""mlat"":""37.78936"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9kvt28qi27x0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1970-1979"",""zestimate"":""880919"",""premieragent"":""no""}}","null","null","null","null"
"1572918711-8610","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/community/iron-oak-at-alamo-creek/2097217695_zpid/","Danville, CA 94506","New construction","Lot #0662, Iron Oak at Alamo Creek,","","","","","","","5","https://www.zillow.com/danville-ca/5_p/","4,861","4","5","None","$2,437,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-2c4d7aea-0e8b-4768-aedc-2c41f8cb0dbf"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" EOS4D2"",""aamgnrc1"":""103 Turanian Ct"",""bd"":""4"",""fsbid"":""830"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""2082919528"",""zestibuck"":""2-2_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""4500-4999"",""price"":""2437995"",""sqft"":""4861"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Iron-Oak-at-Alamo-Creek/Monterey"",""state"":""CA"",""mlong"":""-121.885698"",""cnty"":""Contra_Costa"",""prange"":""2-2_499m"",""zip"":""94506"",""mlat"":""37.789116"",""plid"":""13921"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsm0q8tn715w0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2010-2019"",""zestimate"":""2333953"",""premieragent"":""no"",""builderChatId"":""830-808775"",""dma"":""37""}}","null","null","null","null"
"1572918898-8738","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/19-Alamo-Springs-Ct-Danville-CA-94526/95373340_zpid/","Danville, CA 94526","Auction","19 Alamo Springs Ct,","","","3","https://www.zillow.com/danville-ca/3_p/","","","","","null","5","null","null","$2,968,569","Single Family","2013","Forced air, Other","Central","Single Family","1.4 acres","$3,000/mo","8","10","10","{""targetDiv"":""gpt-ad-1887a778-2344-41bc-acf6-c2cdf998f51e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""19 Alamo Springs Ct"",""bd"":""5"",""fsbid"":""16886"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""95373340"",""lot"":""6"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""6421028813184077635"",""sqftrange"":""6000-6999"",""price"":""2968569"",""sqft"":""6815"",""posting_url"":""http://www.auction.com/details/19-alamo-springs-ct-danville-ca-94526-2822387-e_13911/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.013513"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94526"",""mlat"":""37.844921"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbj62hb0tyj11000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""3059004"",""premieragent"":""no""}}","null","null","null","null"
"1572918747-8630","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/2076-Drysdale-St-Danville-CA-94506/241642011_zpid/","Danville, CA 94506","For sale","2076 Drysdale St,","","","","","4","https://www.zillow.com/danville-ca/4_p/","","","5,177","5","7","$1,862,331","$1,920,000","Single Family","2016","Forced air","Central","Single Family","7,692 sqft","$7,500/mo","9","9","10","{""targetDiv"":""gpt-ad-f5aa4d7b-bf4a-4509-a399-4866c1125f99"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2076 Drysdale St"",""bd"":""5"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""241642011"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4012178295333603224"",""sqftrange"":""5000-5999"",""price"":""1920000"",""sqft"":""5177"",""posting_url"":""http://www.bayeastbrokers.com/"",""mlong"":""-121.878822"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94506"",""mlat"":""37.79084"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bphfp3xlmpf0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1862331"",""premieragent"":""no""}}","null","null","null","null"
"1572919015-8848","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/411-Sutton-Cir-Danville-CA-94506/18436131_zpid/","Danville, CA 94506","For sale","411 Sutton Cir,","","","3","https://www.zillow.com/danville-ca/3_p/","","","","","1,461","2","3","$769,906","$769,900","Condo","1992","Forced air","Central","Condo","$373/month","$3,200/mo","10","9","10","{""targetDiv"":""gpt-ad-e08e4738-ad5c-47e8-b7ef-190eb75ae35e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""411 Sutton Cir"",""bd"":""2"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""cnd"",""pid"":""18436131"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-1203526185709892344"",""sqftrange"":""1000-1499"",""price"":""769900"",""sqft"":""1461"",""posting_url"":""http://caleb@FidelityRealtySF.com"",""mlong"":""-121.926802"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94506"",""mlat"":""37.798155"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3mazvdlm4bh1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1990-1999"",""zestimate"":""769906"",""premieragent"":""no""}}","null","null","null","null"
"1572919436-9311","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/109-Fairwood-Ct-Danville-CA-94506/18456643_zpid/","Danville, CA 94506","Coming soon: Nov 6.","109 Fairwood Ct,","","","","","","","","","3,480","5","3","$1,458,974","$1,688,000","Single Family","1998","No Data","No Data","Single Family","8,494 sqft","$5,495/mo","10","9","10","{""targetDiv"":""gpt-ad-834f5bc7-da74-4ee1-a9fa-ee44f0ab014e"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""109 Fairwood Ct"",""bd"":""5"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""18456643"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_comingsoon"",""zguidh"":""-1794726173745328166"",""sqftrange"":""3000-3499"",""price"":""1688000"",""sqft"":""3480"",""posting_url"":"""",""mlong"":""-121.948433"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94506"",""mlat"":""37.805452"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbd8ssqa8lx1d0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1458974"",""premieragent"":""no""}}","null","null","null","null"
"1572919470-9352","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/community/abigail-place/2082605869_zpid/","Danville, CA 94506","New construction","Buildable plan: Abigail Place Plan One, Abigail Place,","","","","","","","","","2,954","3","5","$1,726,730","$1,750,500","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-0d38a201-4ac2-4534-add3-653b35c6de89"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" GXND4Y"",""aamgnrc1"":""101 Julie Ct"",""bd"":""3"",""fsbid"":""14581"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""2082605869"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1750500"",""sqft"":""2954"",""posting_url"":""https://landseahomes.com/abigail-place/abigail-place-plan-one?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=587307&nhf_listing_type=plan&utm_term=plan_AbigailPlacePlanOne&utm_campaign=Danville%2FCA"",""state"":""CA"",""mlong"":""-121.913176"",""cnty"":""Santa_Clara"",""prange"":""1_5-1_999m"",""zip"":""94506"",""mlat"":""37.821311"",""plid"":""28717500"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjfj8xakoy59l1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1726730"",""premieragent"":""no"",""builderChatId"":""14581-822554"",""dma"":""37""}}","null","null","null","null"
"1572918949-8773","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/5530-Johnston-Rd-Pleasanton-CA-94588/2090367648_zpid/","Pleasanton, CA 94588","For sale","5530 Johnston Rd,","","","3","https://www.zillow.com/danville-ca/3_p/","","","","","6,000","5","7","None","$3,690,000","Single Family","2007","Forced air","Central","Single Family","2.8 acres","$12,302/mo","10","9","10","{""targetDiv"":""gpt-ad-d96ad2e4-6822-4dda-8d65-3ad0b24008e9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94588"",""aamgnrc1"":""5530 Johnston Rd"",""mlat"":""37.785151"",""bd"":""5"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3r5xy86umu2i0000000000.jpg"",""zusr"":""true"",""city"":""Pleasanton"",""proptp"":""sfh"",""pid"":""2090367648"",""yrblt"":""2000-2009"",""lot"":""7"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6288769857397341122"",""premieragent"":""no"",""sqftrange"":""6000-6999"",""price"":""3690000"",""sqft"":""6000"",""posting_url"":""http://serafinobianchi.com"",""mlong"":""-121.859035"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m""}}","null","null","null","null"
"1572919324-9188","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/homedetails/2126-Shoshone-Cir-Danville-CA-94526/18459713_zpid/","Danville, CA 94526","For sale","2126 Shoshone Cir,","2","https://www.zillow.com/danville-ca/2_p/","","","","","","","1,971","3","3","$820,000","$820,000","Townhouse","1981","Forced air","Central","Townhouse","2,461 sqft","$3,250/mo","9","9","10","{""targetDiv"":""gpt-ad-b4c9fd8f-c879-42ad-a2bd-876732ad3372"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2126 Shoshone Cir"",""bd"":""3"",""fsbid"":""14106"",""city"":""Danville"",""proptp"":""twn"",""pid"":""18459713"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""6441956485180911145"",""sqftrange"":""1500-1999"",""price"":""820000"",""sqft"":""1971"",""posting_url"":""http://www.centermac.com"",""mlong"":""-121.967777"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94526"",""mlat"":""37.785801"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsmgytn3ja1x0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""820000"",""premieragent"":""no""}}","null","null","null","null"
"1572918691-8603","https://www.zillow.com/homes/danville-CA_rb/","","https://www.zillow.com/community/iron-oak-at-alamo-creek/2094072175_zpid/","Danville, CA 94506","New construction","Lot #0678, Iron Oak at Alamo Creek,","","","","","","","5","https://www.zillow.com/danville-ca/5_p/","5,264","5","6","None","$2,509,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-b20a3d50-540a-49ba-ae87-13d64a689b21"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 9RJNY2"",""aamgnrc1"":""103 Turanian Ct"",""bd"":""5"",""fsbid"":""830"",""city"":""Danville"",""proptp"":""sfh"",""pid"":""2082919527"",""zestibuck"":""2-2_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""5000-5999"",""price"":""2509995"",""sqft"":""5264"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Iron-Oak-at-Alamo-Creek/Madrone"",""state"":""CA"",""mlong"":""-121.885698"",""cnty"":""Contra_Costa"",""prange"":""2_5-2_999m"",""zip"":""94506"",""mlat"":""37.789116"",""plid"":""13921"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnyoc8fxvfy4w0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2010-2019"",""zestimate"":""2397846"",""premieragent"":""no"",""builderChatId"":""830-808775"",""dma"":""37""}}","null","null","null","null"
