web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572905185-4506","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/2695-Somerset-Park-Cir-San-Jose-CA-95132/69303833_zpid/","San Jose, CA 95132","For sale","2695 Somerset Park Cir,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","677","1","1","$468,990","$469,999","Condo","1988","Other","Wall","Condo","$330/month","$2,195/mo","7","7","7","{""targetDiv"":""gpt-ad-8bc160cd-06f1-4999-9418-6c5a79d9486d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2695 Somerset Park Cir"",""bd"":""1"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""69303833"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-2999266847006494494"",""sqftrange"":""500-999"",""price"":""469999"",""sqft"":""677"",""posting_url"":""http://www.nihow.com"",""mlong"":""-121.861714"",""state"":""CA"",""prange"":""450-499k"",""zip"":""95132"",""mlat"":""37.395326"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37uel2fq1img0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Berryessa"",""yrblt"":""1980-1989"",""zestimate"":""468990"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","","","","","","","",""
"1572906725-5748","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/200-Ford-Rd-SPC-194B-San-Jose-CA-95138/2082792246_zpid/","San Jose, CA 95138","For sale","200 Ford Rd SPC 194B,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,440","3","2","$269,316","$249,000","Mobile / Manufactured","1982","No Data","No Data","Mobile / Manufactured","$173","$3,300/mo","5","7","6","{""targetDiv"":""gpt-ad-146f7409-2757-4385-bf04-ffa6c988d9ac"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 194B"",""aamgnrc1"":""200 Ford Rd"",""bd"":""3"",""fsbid"":""15647"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2082792246"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""zguidh"":""-8731235607936965860"",""sqftrange"":""1000-1499"",""price"":""249000"",""sqft"":""1440"",""posting_url"":""http://www.mystatemls.com/property/10639556"",""mlong"":""-121.793263"",""state"":""CA"",""prange"":""200-249k"",""zip"":""95138"",""mlat"":""37.25288"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbpd4nez93ghu0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Santa_Teresa"",""yrblt"":""1980-1989"",""zestimate"":""269316"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
"1572906496-5563","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/38-N-Almaden-Blvd-UNIT-1215-San-Jose-CA-95110/82949237_zpid/","San Jose, CA 95110","For sale","38 N Almaden Blvd UNIT 1215,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,306","2","2","null","$999,000","Condo","2008","Forced air","Central","Condo","$548/month","$3,800/mo","3","3","7","{""targetDiv"":""gpt-ad-840f6b8b-289f-478b-8fe1-2ce1b2d68770"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 1215"",""aamgnrc1"":""38 N Almaden Blvd"",""bd"":""2"",""fsbid"":""4383"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""82949237"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-8751106169471341747"",""sqftrange"":""1000-1499"",""price"":""999000"",""sqft"":""1306"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/san-jose/38-n-almaden-blvd-1215/pid_33205503/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.895462"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95110"",""mlat"":""37.335078"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvw03m4vyw45c0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Downtown"",""yrblt"":""2000-2009"",""zestimate"":""988888"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572904651-4062","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1868-Rosswood-Dr-San-Jose-CA-95124/121043249_zpid/","San Jose, CA 95124","Pre-foreclosure","1868 Rosswood Dr,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","null","3","null","$959,302","$959,302","Single Family","1970","Other","No Data","Single Family","10,036 sqft","null","9","9","9","{""targetDiv"":""gpt-ad-2da9a0f3-0d1f-427b-983d-c1caa1602da7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1868 Rosswood Dr"",""bd"":""3"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""121043249"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-1080788094754629607"",""sqftrange"":""1000-1499"",""price"":""1155786"",""sqft"":""1416"",""posting_url"":"""",""mlong"":""-121.922068"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95124"",""mlat"":""37.247736"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Cambrian_Park"",""yrblt"":""1970-1979"",""zestimate"":""1155786"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572904670-4082","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/492-Chateau-La-Salle-Dr-492-San-Jose-CA-95111/2082410230_zpid/","San Jose, CA 95111","For sale","492 Chateau La Salle Dr # 492,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,536","3","2","$265,014","$265,000","Mobile / Manufactured","1979","Forced air","Central","Mobile / Manufactured","$173","$3,395/mo","6","6","null","{""targetDiv"":""gpt-ad-f9db91a6-0bd2-4803-ac23-b03190281505"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 492"",""aamgnrc1"":""492 Chateau La Salle Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2082410230"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""zguidh"":""6585273231854976638"",""sqftrange"":""1500-1999"",""price"":""265000"",""sqft"":""1536"",""posting_url"":""http://www.pacificwide.com"",""mlong"":""-121.854754"",""state"":""CA"",""prange"":""250-299k"",""zip"":""95111"",""mlat"":""37.293405"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwwbaecmcc8e1000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Fairgrounds"",""yrblt"":""1970-1979"",""zestimate"":""265014"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572908341-6845","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/2613-La-Terrace-Cir-San-Jose-CA-95123/19831880_zpid/","San Jose, CA 95123","For sale","2613 La Terrace Cir,","","","","","","","","","543","1","1","$427,348","$429,000","Condo","1985","Forced air","Central","Condo","$479/month","$1,995/mo","5","6","5","{""targetDiv"":""gpt-ad-89c021a8-fb4a-40d6-8adb-1d688984a283"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2613 La Terrace Cir"",""bd"":""1"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""19831880"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-3880676943312658172"",""sqftrange"":""500-999"",""price"":""429000"",""oh"":""yes"",""sqft"":""543"",""posting_url"":""http://janetsouza.com"",""mlong"":""-121.866446"",""state"":""CA"",""prange"":""400-449k"",""zip"":""95123"",""mlat"":""37.24119"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb9pqvbb1txu20000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Almaden_Valley"",""yrblt"":""1980-1989"",""zestimate"":""427348"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905585-4836","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1102-Porto-Alegre-Pl-San-Jose-CA-95120/19764599_zpid/","San Jose, CA 95120","For sale","1102 Porto Alegre Pl,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","3,312","6","4","null","$2,328,888","Single Family","1986","Other","Central","Single Family","0.3 acres","$6,000/mo","8","6","9","{""targetDiv"":""gpt-ad-e72191d2-ca1d-4090-83e1-24ea7e2d17c6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1102 Porto Alegre Pl"",""bd"":""6"",""fsbid"":""3031"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19764599"",""lot"":""3"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4747181731297428858"",""sqftrange"":""3000-3499"",""price"":""2328888"",""sqft"":""3312"",""posting_url"":""http://www.century21.com/property/1102-Porto-Alegre-Pl-San-Jose-CA-95120/11574523/detail"",""mlong"":""-121.873969"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""95120"",""mlat"":""37.236882"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISewx7y197tmom0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Almaden_Valley"",""yrblt"":""1980-1989"",""zestimate"":""2272938"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","","","","","","","","","",""
"1572904932-4300","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/community/asana/2084711670_zpid/","San Jose, CA 95122","New construction","Buildable plan: Residence 1, Asana,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","2,560","3","4","$1,118,410","$1,150,000","Single Family","2019","Forced air","Central","Single Family","No Data","null","4","4","9","{""targetDiv"":""gpt-ad-e5798b36-62f4-499f-b995-4774961bd154"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" KLGDNA"",""aamgnrc1"":""2675 Interlude St"",""bd"":""3"",""fsbid"":""14370"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""2084711670"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1150000"",""sqft"":""2560"",""posting_url"":""https://www.denovahomes.com/new-homes/ca/san-jose/asana/residence-1/29824/?utm_medium=Homefiniti+XML&utm_source=Zillow&nhf_channel=6&nhf_listing_id=507013&nhf_listing_type=plan&utm_term=plan_Residence1&utm_campaign=Homefiniti+XML%3A+Zillow"",""state"":""CA"",""mlong"":""-121.813219"",""cnty"":""Sonoma"",""prange"":""1-1_499m"",""zip"":""95122"",""mlat"":""37.322448"",""plid"":""19559504"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmeh133yeicqv1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_San_Jose"",""yrblt"":""2010-2019"",""zestimate"":""1118410"",""premieragent"":""no"",""builderChatId"":""14370-804202"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","","","",""
"1572908076-6711","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/5085-Adair-Way-San-Jose-CA-95124/19677280_zpid/","San Jose, CA 95124","For sale","5085 Adair Way,","","","3","https://www.zillow.com/san-jose-ca/3_p/","","","","","1,298","4","2","$1,509,139","$1,495,000","Single Family","1955","Forced air","None","Single Family","6,529 sqft","$3,900/mo","9","9","9","{""targetDiv"":""gpt-ad-6ef60bfa-dabb-4d0d-869f-1ada4b04527d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5085 Adair Way"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19677280"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-7726009161350350303"",""sqftrange"":""1000-1499"",""price"":""1495000"",""sqft"":""1298"",""posting_url"":"""",""mlong"":""-121.943851"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95124"",""mlat"":""37.245501"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrl5837du7tmj1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Cambrian_Park"",""yrblt"":""1940-1959"",""zestimate"":""1509139"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904606-4020","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/6115-Country-Club-Parkway-San-Jose-CA-95138/2102155513_zpid/","San Jose, CA 95138","For sale","6115 Country Club Parkway,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,803","3","3","null","$1,298,000","Single Family","1995","Forced air","Central","Single Family","1,332 sqft","$3,850/mo","9","9","9","{""targetDiv"":""gpt-ad-53fa9621-b63e-4c26-a30c-2ad4cddce356"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6115 Country Club Parkway"",""bd"":""3"",""fsbid"":""3031"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""2102155513"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""1673843838751774960"",""sqftrange"":""1500-1999"",""price"":""1298000"",""sqft"":""1803"",""posting_url"":""https://www.century21.com/listingdetail/C21RCMKFB/"",""mlong"":""-121.7677"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95138"",""mlat"":""37.28119"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrp46c5a5x3no1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Evergreen"",""yrblt"":""1990-1999"",""zestimate"":""1273046"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572906064-5213","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1381-Thornbury-Ln-San-Jose-CA-95138/63066462_zpid/","San Jose, CA 95138","Pre-foreclosure / auction","1381 Thornbury Ln,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","2,234","3","3","$903,150","$903,150","Single Family","2004","Other","Central","Single Family","1,393 sqft","null","9","9","9","{""targetDiv"":""gpt-ad-53b23586-1f95-4832-9f45-dde2b3c561c7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1381 Thornbury Ln"",""bd"":""3"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""63066462"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-5373094006411377817"",""sqftrange"":""2000-2499"",""price"":""1088133"",""sqft"":""2234"",""posting_url"":"""",""mlong"":""-121.804511"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95138"",""mlat"":""37.289221"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IShv76chulgfk31000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Evergreen"",""yrblt"":""2000-2009"",""zestimate"":""1088133"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","","","","","","","","","","","","","",""
"1572907068-6014","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1008-Akio-Way-San-Jose-CA-95120/19836461_zpid/","San Jose, CA 95120","For sale","1008 Akio Way,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","2,080","4","3","$1,469,551","$1,485,000","Single Family","1969","Forced air","None","Single Family","8,119 sqft","$4,085/mo","8","8","9","{""targetDiv"":""gpt-ad-315327a6-9e2d-4e14-8189-1ab3a627ed47"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1008 Akio Way"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19836461"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-6698463687224646639"",""sqftrange"":""2000-2499"",""price"":""1485000"",""sqft"":""2080"",""posting_url"":"""",""mlong"":""-121.850682"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95120"",""mlat"":""37.218061"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33nex8z8xi6f1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Almaden_Valley"",""yrblt"":""1960-1969"",""zestimate"":""1469551"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906864-5861","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/213-Mountain-Springs-Dr-213-San-Jose-CA-95136/2082909586_zpid/","San Jose, CA 95136","For sale","213 Mountain Springs Dr # 213,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,296","2","2","$292,103","$289,990","Mobile / Manufactured","1981","Forced air","Central","Mobile / Manufactured","$224","$3,100/mo","6","5","null","{""targetDiv"":""gpt-ad-8bd85781-1147-4bb0-bd1c-0933adf93894"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 213"",""aamgnrc1"":""213 Mountain Springs Dr"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2082909586"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""zguidh"":""3144774897248056982"",""sqftrange"":""1000-1499"",""price"":""289990"",""sqft"":""1296"",""posting_url"":"""",""mlong"":""-121.863161"",""state"":""CA"",""prange"":""250-299k"",""zip"":""95136"",""mlat"":""37.281224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwodinfv865l0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Fairgrounds"",""yrblt"":""1980-1989"",""zestimate"":""292103"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
