web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919486-9375","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/3777-Willow-Pass-Rd-TRLR-46-Bay-Point-CA-94565/2104972489_zpid/","Bay Point, CA 94565","For sale","3777 Willow Pass Rd TRLR 46,","2","https://www.zillow.com/pittsburg-ca/2_p/","","","","","","","1,500","4","2","$219,934","$219,900","Mobile / Manufactured","1972","Forced air","Central","Mobile / Manufactured","$147","$2,599/mo","3","1","4","{""targetDiv"":""gpt-ad-7b32d2e2-cfa7-409a-b105-3ece8819aa8c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Trlr 46"",""aamgnrc1"":""3777 Willow Pass Rd"",""bd"":""4"",""fsbid"":""3020"",""city"":""Bay_Point"",""proptp"":""mm"",""pid"":""2104972489"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2021837923751920405"",""sqftrange"":""1500-1999"",""price"":""219900"",""sqft"":""1500"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/140264?src=zillow"",""mlong"":""-121.961943"",""state"":""CA"",""prange"":""200-249k"",""zip"":""94565"",""mlat"":""38.023636"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7m05vvhyff190000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Bay_Point"",""yrblt"":""1970-1979"",""zestimate"":""219934"",""premieragent"":""no""}}","null","null","null","null"
"1572918845-8690","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/2128-Austin-Ct-Pittsburg-CA-94565/18333457_zpid/","Pittsburg, CA 94565","Pre-foreclosure","2128 Austin Ct,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","3","null","$429,094","$429,094","Single Family","1983","Forced air","Central","Single Family","7,000 sqft","null","6","3","4","{""targetDiv"":""gpt-ad-cb7ce315-60fd-40ef-a09a-9d143f73f40e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2128 Austin Ct"",""bd"":""3"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18333457"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-9005325572611314266"",""sqftrange"":""1000-1499"",""price"":""442365"",""sqft"":""1156"",""posting_url"":"""",""mlong"":""-121.917732"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""38.015158"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""442365"",""premieragent"":""no""}}","null","null","null","null"
"1572919129-8975","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/247-W-8th-St-Pittsburg-CA-94565/18322142_zpid/","Pittsburg, CA 94565","For sale","247 W 8th St,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","null","--","null","None","$434,999","Multi Family","1929","Other","No Data","Multi Family","$215","$2,341/mo","4","NA","4","{""targetDiv"":""gpt-ad-c873b26d-0fbb-44f5-9d25-a21df77ebb3b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""247 W 8th St"",""mlat"":""38.030313"",""bd"":""0"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqqsnsevz78x0000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""mfh"",""pid"":""18322142"",""hood"":""Old_Town_Pittsburg"",""yrblt"":""1920-1939"",""lot"":""1"",""listtp"":""buy_agent"",""zguidh"":""8291571722410568481"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""price"":""434999"",""sqft"":""2025"",""posting_url"":"""",""mlong"":""-121.889201"",""state"":""CA"",""prange"":""400-449k""}}","null","null","null","null"
"1572919206-9056","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/1390-Jewett-Ave-Pittsburg-CA-94565/18329155_zpid/","Pittsburg, CA 94565","Pre-foreclosure","1390 Jewett Ave,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","null","4","null","$429,577","$429,577","Single Family","1969","Forced air","Wall","Single Family","6,500 sqft","null","4","3","4","{""targetDiv"":""gpt-ad-291ebdc7-6391-4b2d-a4e1-5ccccd267ca0"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1390 Jewett Ave"",""bd"":""4"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18329155"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5646355021175170077"",""sqftrange"":""1000-1499"",""price"":""442863"",""sqft"":""1497"",""posting_url"":"""",""mlong"":""-121.873373"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""37.997206"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""442863"",""premieragent"":""no""}}","null","null","null","null"
"1572918876-8717","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/474-E-12th-St-Pittsburg-CA-94565/249603760_zpid/","Pittsburg, CA 94565","Pre-foreclosure / auction","474 E 12th St,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","2","null","$246,812","$246,812","Single Family","1927","No Data","No Data","Single Family","5,000 sqft","null","4","NA","4","{""targetDiv"":""gpt-ad-effb106d-161b-4661-ba5b-3fd32bbe0375"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""474 E 12th St"",""bd"":""2"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""249603760"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1525413568865738597"",""sqftrange"":""1000-1499"",""price"":""290000"",""sqft"":""1345"",""posting_url"":"""",""mlong"":""-121.880059"",""state"":""CA"",""park"":""yes"",""prange"":""250-299k"",""zip"":""94565"",""mlat"":""38.024226"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1920-1939"",""zestimate"":""308516"",""premieragent"":""no""}}","null","null","null","null"
"1572919169-9019","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/39-Surf-Dr-39-Pittsburg-CA-94565/2083026665_zpid/","Pittsburg, CA 94565","For sale","39 Surf Dr # 39,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","1,440","3","2","$101,073","$101,000","Mobile / Manufactured","No Data","Forced air","Central","Mobile / Manufactured","$70","$2,400/mo","3","3","4","{""targetDiv"":""gpt-ad-4f0b77b2-cf40-4022-9018-0c560c319634"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 39"",""zip"":""94565"",""aamgnrc1"":""39 Surf Dr"",""mlat"":""38.006349"",""bd"":""3"",""fsbid"":""15263"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbndyt5g3g3a1000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""mm"",""pid"":""2083026665"",""price_band"":""z100"",""zestimate"":""101073"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""6163875348463785652"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""101000"",""sqft"":""1440"",""posting_url"":"""",""mlong"":""-121.877421"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null"
"1572919085-8927","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/957-Ventura-Dr-Pittsburg-CA-94565/18327302_zpid/","Pittsburg, CA 94565","Pre-foreclosure / auction","957 Ventura Dr,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","1,639","3","2","$423,367","$423,367","Single Family","1968","No Data","No Data","Single Family","9,500 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-09436f02-1496-416e-94aa-137a0bb9b9cd"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""957 Ventura Dr"",""bd"":""3"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18327302"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""1562133385640249171"",""sqftrange"":""1500-1999"",""price"":""436461"",""sqft"":""1639"",""posting_url"":"""",""mlong"":""-121.880816"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""37.999342"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""436461"",""premieragent"":""no""}}","null","null","null","null"
"1572918867-8708","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/1104-Bending-Willow-Way-Pittsburg-CA-94565/72552253_zpid/","Pittsburg, CA 94565","Pre-foreclosure","1104 Bending Willow Way,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","4","null","$459,450","$459,450","Single Family","2006","No Data","Central","Single Family","3,484 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-b169cddb-c430-486c-a7f3-4b906e571a6c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1104 Bending Willow Way"",""bd"":""4"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""72552253"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""813595657665095433"",""sqftrange"":""0-499"",""price"":""473660"",""sqft"":""2"",""posting_url"":"""",""mlong"":""-121.902536"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94565"",""mlat"":""38.025305"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISanrx8jxpfe77.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""473660"",""premieragent"":""no""}}","null","null","null","null"
"1572919644-9558","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/40-Clement-Ave-Bay-Point-CA-94565/18334201_zpid/","Bay Point, CA 94565","Pre-foreclosure","40 Clement Ave,","","","","","","","","","null","5","null","$414,136","$414,136","Single Family","1942","No Data","No Data","Single Family","5,000 sqft","null","3","1","4","{""targetDiv"":""gpt-ad-4b557c9b-ddf6-4a35-8a75-685fb069cf42"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""40 Clement Ave"",""bd"":""5"",""city"":""Bay_Point"",""proptp"":""sfh"",""pid"":""18334201"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""8314188109113282023"",""sqftrange"":""1500-1999"",""price"":""426945"",""sqft"":""1680"",""posting_url"":"""",""mlong"":""-121.955022"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""38.026165"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""hood"":""Bay_Point"",""yrblt"":""1940-1959"",""zestimate"":""426945"",""premieragent"":""no""}}","null","null","null","null"
"1572918818-8670","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/56-Greystone-Pl-Pittsburg-CA-94565/166117834_zpid/","Pittsburg, CA 94565","Pre-foreclosure / auction","56 Greystone Pl,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","4","null","$464,583","$464,583","Single Family","2016","No Data","No Data","Single Family","3,442 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-41089a75-e78d-41ef-ba0d-3242f44a701b"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""56 Greystone Pl"",""bd"":""4"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""166117834"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-7582554912544988900"",""sqftrange"":""2000-2499"",""price"":""580729"",""sqft"":""2390"",""posting_url"":"""",""mlong"":""-121.887567"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94565"",""mlat"":""38.005851"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""580729"",""premieragent"":""no""}}","null","null","null","null"
"1572919211-9063","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/61-Meadowbrook-Ave-Pittsburg-CA-94565/18327548_zpid/","Pittsburg, CA 94565","For sale","61 Meadowbrook Ave,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","1,122","2","2","$350,002","$350,000","Townhouse","1972","Forced air","Central","Townhouse","901 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-ae1c3a65-9d97-4a8c-9ba0-2947bd2141e3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""61 Meadowbrook Ave"",""bd"":""2"",""fsbid"":""15050"",""city"":""Pittsburg"",""proptp"":""twn"",""pid"":""18327548"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""4967157999338028429"",""sqftrange"":""1000-1499"",""price"":""350000"",""sqft"":""1122"",""posting_url"":"""",""mlong"":""-121.881139"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94565"",""mlat"":""38.002675"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISznsdvruspa6k0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""350002"",""premieragent"":""no""}}","null","null","null","null"
"1572918807-8661","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/255-N-Bella-Monte-Ave-Bay-Point-CA-94565/95451620_zpid/","Bay Point, CA 94565","Lot/land","255 N Bella Monte Ave,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","0.63 acres","null","None","$779,000","null","null","null","null","null","null","null","1","1","4","{""targetDiv"":""gpt-ad-3afb30e1-f8be-4614-97a5-e4e5dd59d6d5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""255 N Bella Monte Ave"",""mlat"":""38.029371"",""bd"":""0"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkwaagft6c0w0000000000.jpg"",""zusr"":""true"",""city"":""Bay_Point"",""proptp"":""lot"",""pid"":""95451620"",""hood"":""Bay_Point"",""lot"":""4"",""listtp"":""buy_agent"",""zguidh"":""-3736233990730628408"",""premieragent"":""no"",""price"":""779000"",""posting_url"":"""",""mlong"":""-121.936034"",""state"":""CA"",""prange"":""700-799k""}}","null","null","null","null"
"1572919068-8909","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/178-Belle-Harbor-Cir-Pittsburg-CA-94565/241642835_zpid/","Pittsburg, CA 94565","For sale","178 Belle Harbor Cir,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","2,037","4","2","null","$549,000","Single Family","2018","Forced air","Central","Single Family","2,308 sqft","$2,850/mo","3","3","4","{""targetDiv"":""gpt-ad-53866c7e-c557-4d4f-9328-7072546605ab"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""178 Belle Harbor Cir"",""bd"":""4"",""fsbid"":""4383"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""241642835"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""4362205814222746097"",""sqftrange"":""2000-2499"",""price"":""549000"",""sqft"":""2037"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/pittsburg/178-belle-harbor/pid_32329817/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.879019"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94565"",""mlat"":""38.018908"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfw1z51ck6v2b1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""549003"",""premieragent"":""no""}}","null","null","null","null"
"1572918851-8695","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/218-Pebble-Beach-Loop-Pittsburg-CA-94565/18322813_zpid/","Pittsburg, CA 94565","Pre-foreclosure","218 Pebble Beach Loop,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","3","null","$436,794","$436,794","Single Family","1994","No Data","No Data","Single Family","5,500 sqft","null","4","NA","4","{""targetDiv"":""gpt-ad-53960dc5-b4dd-4938-926d-bfec62c220e7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""218 Pebble Beach Loop"",""bd"":""3"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18322813"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-121431232111469870"",""sqftrange"":""1500-1999"",""price"":""450304"",""sqft"":""1793"",""posting_url"":"""",""mlong"":""-121.88181"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94565"",""mlat"":""38.031449"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""hood"":""Old_Town_Pittsburg"",""yrblt"":""1990-1999"",""zestimate"":""450304"",""premieragent"":""no""}}","null","null","null","null"
"1572919237-9092","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/2792-Rio-Seco-Dr-Pittsburg-CA-94565/2082445546_zpid/","Pittsburg, CA 94565","New construction","2792 Rio Seco Dr,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","3,218","5","3","$746,269","$746,260","Single Family","2019","Forced air","Central","Single Family","4,752 sqft","$3,000/mo","5","1","4","{""targetDiv"":""gpt-ad-174ebb62-ef03-4fed-8b52-db5fffcc706d"",""slot"":""zillow/property_details/buy_new_home/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2792 Rio Seco Dr"",""bd"":""5"",""fsbid"":""14106"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""2082445546"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_new_home"",""zguidh"":""5252442209550348395"",""sqftrange"":""3000-3499"",""price"":""746260"",""oh"":""yes"",""sqft"":""3218"",""posting_url"":"""",""mlong"":""-121.97802"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94565"",""mlat"":""38.016774"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbdcrumh0tjr20000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""746269"",""premieragent"":""no""}}","null","null","null","null"
"1572919217-9070","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/55-Pacifica-Ave-TRLR-170-Bay-Point-CA-94565/2089146850_zpid/","Bay Point, CA 94565","For sale","55 Pacifica Ave TRLR 170,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","1,300","3","2","$180,001","$180,000","Mobile / Manufactured","2007","Forced air","Central","Mobile / Manufactured","$138","$2,495/mo","3","1","4","{""targetDiv"":""gpt-ad-0de35dc4-a7b7-43a8-84bc-f278ed373d4f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Trlr 170"",""aamgnrc1"":""55 Pacifica Ave"",""bd"":""3"",""fsbid"":""15263"",""city"":""Bay_Point"",""proptp"":""mm"",""pid"":""2089146850"",""lot"":""1"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""-7155099889433619226"",""sqftrange"":""1000-1499"",""price"":""180000"",""sqft"":""1300"",""posting_url"":""http://www.sublaskyhomes.com"",""mlong"":""-121.961572"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94565"",""mlat"":""38.032111"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbp1vz4lmc1d60000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""Bay_Point"",""yrblt"":""2000-2009"",""zestimate"":""180001"",""premieragent"":""no""}}","null","null","null","null"
"1572919154-9001","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/75-W-8th-St-Pittsburg-CA-94565/18321927_zpid/","Pittsburg, CA 94565","Pre-foreclosure / auction","75 W 8th St,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","null","4","null","$430,675","$430,675","Single Family","1919","No Data","No Data","Single Family","5,000 sqft","null","4","NA","4","{""targetDiv"":""gpt-ad-1f12f42f-94b6-4755-b580-188e8fe6594c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""75 W 8th St"",""bd"":""4"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18321927"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""3069520241259338314"",""sqftrange"":""2500-2999"",""price"":""443995"",""sqft"":""2501"",""posting_url"":"""",""mlong"":""-121.886884"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""38.029757"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""hood"":""Old_Town_Pittsburg"",""yrblt"":""1900-1919"",""zestimate"":""443995"",""premieragent"":""no""}}","null","null","null","null"
"1572919863-9792","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/2622-Tampico-Dr-Bay-Point-CA-94565/111413769_zpid/","Bay Point, CA 94565","Coming soon: Nov 5.","2622 Tampico Dr,","","","","","","","","","1,839","3","2","$564,695","$569,000","Single Family","2012","Forced air","Central","Single Family","7,135 sqft","$2,700/mo","5","1","4","{""targetDiv"":""gpt-ad-7ceebe4e-cd93-4d1d-8494-2bd18772a70b"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2622 Tampico Dr"",""bd"":""3"",""city"":""Bay_Point"",""proptp"":""sfh"",""pid"":""111413769"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_comingsoon"",""zguidh"":""-5040513845225505840"",""sqftrange"":""1500-1999"",""price"":""569000"",""sqft"":""1839"",""posting_url"":"""",""mlong"":""-121.972988"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94565"",""mlat"":""38.014074"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ab1ew0fmg751000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""564695"",""premieragent"":""no""}}","null","null","null","null"
"1572918835-8683","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/127-Crivello-Ave-Bay-Point-CA-94565/72554118_zpid/","Bay Point, CA 94565","Pre-foreclosure","127 Crivello Ave,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","3","null","$430,295","$430,295","Single Family","2006","No Data","Central","Single Family","4,850 sqft","null","1","1","4","{""targetDiv"":""gpt-ad-635a53f0-6d5a-4b5a-9ae7-cdd900a7f5e1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""127 Crivello Ave"",""bd"":""3"",""city"":""Bay_Point"",""proptp"":""sfh"",""pid"":""72554118"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""388717513344367346"",""sqftrange"":""1500-1999"",""price"":""443604"",""sqft"":""1566"",""posting_url"":"""",""mlong"":""-121.933544"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""38.028453"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""hood"":""Bay_Point"",""yrblt"":""2000-2009"",""zestimate"":""443604"",""premieragent"":""no""}}","null","null","null","null"
