web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572904296-3739","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/2153-Marshall-Rd-Vacaville-CA-95687/15716956_zpid/","Vacaville, CA 95687","For sale","2153 Marshall Rd,","","","","","","","","","2,455","5","3","$538,000","$537,999","Single Family","1990","Other","Central","Single Family","6,969 sqft","$2,750/mo","5","5","6","{""targetDiv"":""gpt-ad-1ebd3b7c-077a-47b6-a441-466d3f17ca05"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2153 Marshall Rd"",""bd"":""5"",""fsbid"":""14311"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15716956"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""2220949859008711494"",""sqftrange"":""2000-2499"",""price"":""537999"",""sqft"":""2455"",""posting_url"":""http://aloafea.remaxagent.com"",""mlong"":""-121.942213"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95687"",""mlat"":""38.344576"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf0pz440ojlgz0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""538000"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903992-3605","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/2001-Eastwood-Dr-APT-23-Vacaville-CA-95687/79849750_zpid/","Vacaville, CA 95687","For sale","2001 Eastwood Dr APT 23,","","","3","https://www.zillow.com/vacaville-ca/3_p/","","","","","890","2","1","null","$215,000","Single Family","2001","Other","Central","Single Family","914 sqft","$1,650/mo","4","5","6","{""targetDiv"":""gpt-ad-23e83ba8-c121-4e00-bf2b-e5ec2a89e875"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 23"",""aamgnrc1"":""2001 Eastwood Dr"",""bd"":""2"",""fsbid"":""3031"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""79849750"",""lot"":""1"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1875305840249321991"",""sqftrange"":""500-999"",""price"":""215000"",""sqft"":""890"",""posting_url"":""https://www.century21.com/listingdetail/C21JTHSEP/"",""mlong"":""-121.970309"",""state"":""CA"",""prange"":""200-249k"",""zip"":""95687"",""mlat"":""38.339435"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS233jjlo2q9mf0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""2000-2009"",""zestimate"":""214289"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903575-3322","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/0-Pleasants-Valley-Rd-Vacaville-CA-95688/2098363632_zpid/","Vacaville, CA 95688","Lot/land","0 Pleasants Valley Rd,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","412 acres","null","None","$995,000","null","null","null","null","null","null","$2,200/mo","8","6","8","{""targetDiv"":""gpt-ad-ba046b2a-6f9b-4f18-908d-a8e346c5e251"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""0 Pleasants Valley Rd"",""mlat"":""38.43701"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISi3ah0oplooaj0000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""2098363632"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""708330641671342577"",""premieragent"":""no"",""sqftrange"":""10000_and_up"",""price"":""995000"",""sqft"":""1276308"",""posting_url"":""http://greathomes.org/mls/property/21817526"",""mlong"":""-122.114405"",""state"":""CA"",""prange"":""900-999k""}}","null","null","null","null","","","","","",""
"1572903833-3527","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/701-Razorbill-St-Vacaville-CA-95688/2082328194_zpid/","Vacaville, CA 95688","For sale","701 Razorbill St,","","","","","4","https://www.zillow.com/vacaville-ca/4_p/","","","2,772","5","3","$556,243","$564,565","Single Family","2019","No Data","No Data","Single Family","5,227 sqft","null","8","6","8","{""targetDiv"":""gpt-ad-b569527c-f387-4084-9469-cae8404bd50a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""701 Razorbill St"",""bd"":""5"",""fsbid"":""13601"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""2082328194"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-1483101367426838958"",""sqftrange"":""2500-2999"",""price"":""564565"",""oh"":""yes"",""sqft"":""2772"",""posting_url"":""http://greathomes.org/mls/property/21927080"",""mlong"":""-122.025564"",""state"":""CA"",""prange"":""500-599k"",""zip"":""95688"",""mlat"":""38.417593"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjzemo46yjxn20000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""556243"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903121-2963","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/0-Seneca-Ct-Vacaville-CA-95688/2090193144_zpid/","Vacaville, CA 95688","Lot/land","0 Seneca Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","5.15 acres","null","None","$1,200,000","null","null","null","null","null","null","$1,650/mo","6","6","8","{""targetDiv"":""gpt-ad-092073e7-48a4-4f85-bb57-4d60bf36b54d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""0 Seneca Ct"",""mlat"":""38.388"",""bd"":""0"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2fgpukvn5g0e0000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""2090193144"",""lot"":""8"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8244502490764531656"",""premieragent"":""no"",""price"":""1200000"",""posting_url"":""http://charlottemyrealtor.com"",""mlong"":""-121.987"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","NEXT","https://www.zillow.com/vacaville-ca/8_p/"
"1572903114-2959","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/Marna-Dr-Vacaville-CA-95687/252282412_zpid/","Vacaville, CA 95687","Off market","Marna Dr,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","4","null","$425,340","null","Single Family","1987","Other","Central","Single Family","6,895 sqft","null","6","6","8","{""targetDiv"":""gpt-ad-7980cf87-03eb-4670-9158-b57da6c81d72"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95687"",""aamgnrc1"":""Marna Dr"",""mlat"":""38.32659"",""bd"":""4"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""252282412"",""yrblt"":""1980-1989"",""lot"":""2"",""listtp"":""buy_foreclosure"",""zguidh"":""8695588840071697454"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""sqft"":""2006"",""posting_url"":"""",""mlong"":""-121.9638"",""state"":""CA"",""park"":""yes""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","NEXT","https://www.zillow.com/vacaville-ca/8_p/"
"1572903643-3378","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/7678-Blue-Ridge-Rd-Vacaville-CA-95688/2110810613_zpid/","Vacaville, CA 95688","Lot/land","7678 Blue Ridge Rd,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","157.3 acres","null","None","$364,000","null","null","null","null","null","null","$1,627/mo","8","6","8","{""targetDiv"":""gpt-ad-5e7074a7-373e-4d1a-a34f-c34a446cd0a6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""7678 Blue Ridge Rd"",""mlat"":""38.435822"",""bd"":""0"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvoyfkbs9dd4a1000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""2110810613"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6764881647117186009"",""premieragent"":""no"",""price"":""364000"",""posting_url"":"""",""mlong"":""-122.11996"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","","","","","",""
"1572904162-3675","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/117-American-Way-Vacaville-CA-95687/15692929_zpid/","Vacaville, CA 95687","For sale","117 American Way,","2","https://www.zillow.com/vacaville-ca/2_p/","","","","","","","1,887","4","3","null","$440,000","Single Family","1990","Other","Central","Single Family","3,049 sqft","$2,395/mo","5","6","8","{""targetDiv"":""gpt-ad-e2075e4f-807f-4680-8b15-9592a23fc59a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""117 American Way"",""bd"":""4"",""fsbid"":""2877"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15692929"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""5784288491941406118"",""sqftrange"":""1500-1999"",""price"":""440000"",""sqft"":""1887"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBKJS47J/"",""mlong"":""-121.957035"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""95687"",""mlat"":""38.33222"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnux0isdl5ny01000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""440002"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904323-3757","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/125-Bristol-Dr-Vacaville-CA-95687/15708431_zpid/","Vacaville, CA 95687","For sale","125 Bristol Dr,","","","","","","","","","1,905","5","3","$460,003","$460,000","Single Family","1973","Other","Central","Single Family","7,405 sqft","$2,400/mo","4","5","6","{""targetDiv"":""gpt-ad-2786014d-15ec-4be5-8c35-aedea22b0a1e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""125 Bristol Dr"",""bd"":""5"",""fsbid"":""14311"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15708431"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""1553185062373417871"",""sqftrange"":""1500-1999"",""price"":""460000"",""sqft"":""1905"",""posting_url"":"""",""mlong"":""-121.955171"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""95687"",""mlat"":""38.350731"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnykxdu3sfmda0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""460003"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903672-3401","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/630-Silvertop-Way-Vacaville-CA-95687/15719390_zpid/","Vacaville, CA 95687","Auction","630 Silvertop Way,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","4","null","null","$425,399","Single Family","1989","Other","Central","Single Family","8,276 sqft","$2,300/mo","6","6","8","{""targetDiv"":""gpt-ad-973ce502-0b35-4c16-824d-ee848998a10b"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""630 Silvertop Way"",""bd"":""4"",""fsbid"":""16886"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15719390"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""-103730358916624260"",""sqftrange"":""1500-1999"",""price"":""425399"",""sqft"":""1562"",""posting_url"":""http://www.auction.com/details/630-silvertop-way-vacaville-ca-95687-2760296-e_13807/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.963682"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""95687"",""mlat"":""38.326384"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj32riaokm4371000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""457423"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903829-3526","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/745-Beelard-Dr-Vacaville-CA-95687/15688689_zpid/","Vacaville, CA 95687","For sale","745 Beelard Dr,","","","","","4","https://www.zillow.com/vacaville-ca/4_p/","","","1,044","2","2","null","$289,000","Condo","1978","Other","Central","Condo","$365/month","$1,800/mo","4","5","6","{""targetDiv"":""gpt-ad-b779af55-f8f9-43cd-8a90-12098a22ebe6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""745 Beelard Dr"",""bd"":""2"",""fsbid"":""2877"",""city"":""Vacaville"",""proptp"":""cnd"",""pid"":""15688689"",""lot"":""1"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""zguidh"":""7342520339248759255"",""sqftrange"":""1000-1499"",""price"":""289000"",""sqft"":""1044"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBNMPT6Z/"",""mlong"":""-121.959541"",""state"":""CA"",""park"":""yes"",""prange"":""250-299k"",""zip"":""95687"",""mlat"":""38.344672"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbtc2w0jmqs4w1000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""1970-1979"",""zestimate"":""289001"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903359-3158","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/community/avondale-at-north-village/2086847536_zpid/","Vacaville, CA 95688","New construction","Buildable plan: Clark, Avondale at North Village,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","2,772","5","3","$543,470","$555,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","3","6","8","{""targetDiv"":""gpt-ad-4df14b8b-6dc2-4030-ad99-cb4b9de8b10a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 8ZT1AW"",""aamgnrc1"":""825 Roadrunner Way"",""bd"":""5"",""fsbid"":""14920"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""2086847536"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""555000"",""sqft"":""2772"",""posting_url"":""http://www.discoveryhomes.com/vacaville-ca/avondale-at-north-village?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=36849&nhf_listing_type=community&utm_term=comm_AvondaleatNorthVillage&utm_campaign=Vacaville%2FCA"",""state"":""CA"",""mlong"":""-121.942925"",""cnty"":""Solano"",""prange"":""500-599k"",""zip"":""95688"",""mlat"":""38.401526"",""plid"":""10285528"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyzlkdxgqd7j00000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""543470"",""premieragent"":""no"",""builderChatId"":""14920-785808"",""dma"":""35""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","",""
"1572903711-3431","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/554-Marvin-Gardens-Cir-Vacaville-CA-95687/54659641_zpid/","Vacaville, CA 95687","For sale by owner","554 Marvin Gardens Cir,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","1,813","3","2","$473,928","$500,000","Single Family","2002","Other","Central","Single Family","6,098 sqft","$2,450/mo","7","5","6","{""targetDiv"":""gpt-ad-d26238a1-6161-43b7-beea-4d25b2e6c2ed"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""554 Marvin Gardens Cir"",""bd"":""3"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""54659641"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_owner"",""zguidh"":""-5851623659385534482"",""sqftrange"":""1500-1999"",""price"":""500000"",""sqft"":""1813"",""posting_url"":"""",""mlong"":""-121.958915"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95687"",""mlat"":""38.356029"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf4gno5g4pywl0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""473928"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903565-3314","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/0-Skyhawk-Ln-Vacaville-CA-95688/2110811911_zpid/","Vacaville, CA 95688","Lot/land","0 Skyhawk Ln,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","5.96 acres","null","null","$269,000","null","null","null","null","null","null","$1,640/mo","4","3","5","{""targetDiv"":""gpt-ad-2e1fbefc-cdc0-4320-bb5f-e9dca658949f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""0 Skyhawk Ln"",""mlat"":""38.447001"",""bd"":""0"",""fsbid"":""14642"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6msa27p29h8d0000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""2110811911"",""lot"":""8"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4569091147282019124"",""premieragent"":""no"",""price"":""269000"",""posting_url"":""http://www.sandyst.com"",""mlong"":""-122.016134"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","","","",""
"1572903166-2994","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/155-Harvest-Dr-Vacaville-CA-95687/15716070_zpid/","Vacaville, CA 95687","Pre-foreclosure","155 Harvest Dr,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","4","null","$453,227","$453,227","Single Family","1988","Other","Central","Single Family","6,098 sqft","null","5","5","6","{""targetDiv"":""gpt-ad-0c473c17-5360-4ffb-a80d-8fc2ee41c571"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""155 Harvest Dr"",""bd"":""4"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15716070"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""9161321142630194607"",""sqftrange"":""1500-1999"",""price"":""487341"",""sqft"":""1967"",""posting_url"":"""",""mlong"":""-121.942149"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""95687"",""mlat"":""38.336905"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""487341"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","NEXT","https://www.zillow.com/vacaville-ca/8_p/"
"1572904317-3751","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Vacaville-CA-95687/2082218625_zpid/","Vacaville, CA 95687","Lot/land","(undisclosed Address),","","","","","","","","","null","42 acres","null","None","$5,250,000","null","null","null","null","null","null","null","4","5","6","{""targetDiv"":""gpt-ad-aa084e92-9666-4319-bd1a-24599cc9891b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95687"",""aamgnrc1"":""(undisclosed Address)"",""mlat"":""38.40242"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""2082218625"",""lot"":""10"",""listtp"":""buy_agent"",""zguidh"":""4861473985953221791"",""premieragent"":""no"",""price"":""5250000"",""posting_url"":""http://greathomes.org/mls/property/21927772"",""mlong"":""-121.89667"",""state"":""CA"",""prange"":""5m-5_999m""}}","null","null","null","null","","","","","",""
"1572903136-2973","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/Apn-0126-010-190-Foothill-Vacaville-CA-95688/2084555296_zpid/","Vacaville, CA 95688","Lot/land","Apn 0126-010-190 Foothill,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","-- sqft","null","null","$650,000","null","null","null","null","null","null","$1,525/mo","8","6","8","{""targetDiv"":""gpt-ad-21ff0c5a-ab7d-4cd5-b33e-fcdbb1997bb1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""Apn 0126-010-190 Foothill"",""mlat"":""38.417593"",""bd"":""0"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISat4097g1rz5h1000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""2084555296"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-1227220180506904571"",""premieragent"":""no"",""price"":""650000"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBRVWCJ7/"",""mlong"":""-122.025564"",""state"":""CA"",""prange"":""600-699k""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","NEXT","https://www.zillow.com/vacaville-ca/8_p/"
"1572903584-3330","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/3030-Casa-Verde-Ct-Vacaville-CA-95687/94703800_zpid/","Vacaville, CA 95687","Pre-foreclosure / auction","3030 Casa Verde Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","5","null","$458,819","$458,819","Single Family","2009","Other","Central","Single Family","8,116 sqft","null","5","6","8","{""targetDiv"":""gpt-ad-4af0d0d5-b15c-4704-a0d2-9899378ca03a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3030 Casa Verde Ct"",""bd"":""5"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""94703800"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""1477510021756868050"",""sqftrange"":""1500-1999"",""price"":""493354"",""sqft"":""1737"",""posting_url"":"""",""mlong"":""-121.944659"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""95687"",""mlat"":""38.329364"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""493354"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903160-2989","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/3874-Ciarlo-Ln-Vacaville-CA-95688/96746225_zpid/","Vacaville, CA 95688","Lot/land","3874 Ciarlo Ln,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","20.5 acres","null","None","$799,000","null","null","null","null","null","null","$1,650/mo","8","6","8","{""targetDiv"":""gpt-ad-c6496598-1aa0-4253-9a9d-4ee28eed4991"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""3874 Ciarlo Ln"",""mlat"":""38.434204"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISijq0rbn27knc0000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""96746225"",""lot"":""10"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1750997254084898656"",""premieragent"":""no"",""price"":""799000"",""posting_url"":""http://greathomes.org/mls/property/21821313"",""mlong"":""-122.013552"",""state"":""CA"",""prange"":""700-799k""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","NEXT","https://www.zillow.com/vacaville-ca/8_p/"
