web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572891594-87","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/231-W-Carolyn-Dr-American-Canyon-CA-94503/19421166_zpid/","American Canyon, CA 94503","Pre-foreclosure","231 W Carolyn Dr,","","","1,181","4","2","$292,649","$292,649","Single Family","1957","Other","None","1 space","6,534 sqft","null","5","6","6","null","No","null","null","$4,228"
"1572891295-63","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/221-Rio-Del-Mar-American-Canyon-CA-94503/250823669_zpid/","American Canyon, CA 94503","Lot/land","221 Rio Del Mar,","","","null","9,583 sqft","null","None","$79,000","null","null","null","null","null","null","null","4","6","6","null","null","null","Elec Avail","$301"
"1572891410-72","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/220-Sheffield-Way-American-Canyon-CA-94503/19422057_zpid/","American Canyon, CA 94503","Pre-foreclosure","220 Sheffield Way,","","","1,975","4","3","$370,904","$370,904","Single Family","1987","Other","Central","2 spaces","6,098 sqft","null","4","6","6","Central","Tile","null","null","$5,624"
"1572891389-70","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/127-Via-Bellagio-American-Canyon-CA-94503/55734330_zpid/","American Canyon, CA 94503","Pre-foreclosure / auction","127 Via Bellagio,","","","null","4","null","$456,130","$456,130","Single Family","2002","Other","Central","2 spaces","5,340 sqft","null","7","6","6","null","No","null","null","$7,438"
"1572891453-75","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/220-Newbury-Way-American-Canyon-CA-94503/19422421_zpid/","American Canyon, CA 94503","For sale","220 Newbury Way,","","","2,241","4","3","null","$634,000","Single Family","1989","Other","None","2 spaces","9,273 sqft","$2,848/mo","5","6","6","null","No","null","null","$6,029"
"1572891261-59","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/247-Hummingbird-Way-American-Canyon-CA-94503/55734207_zpid/","American Canyon, CA 94503","Pre-foreclosure / auction","247 Hummingbird Way,","","","null","5","null","$500,373","$500,373","Single Family","2002","Other","Central","3 spaces","8,536 sqft","null","5","6","6","null","No","null","null","$5,547"
"1572891226-50","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/0-Eucalyptus-Dr-American-Canyon-CA-94503/2090304409_zpid/","American Canyon, CA 94503","Lot/land","0 Eucalyptus Dr,","2","https://www.zillow.com/american-canyon-ca/2_p/","null","0.48 acres","null","None","$225,000","null","null","null","null","null","null","$2,313/mo","4","6","6","null","Hills","null","Cable Available, Gas Avail, Phone Avail, Elec @ Pole","null"
"1572891238-53","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/370-Dorchester-Pl-American-Canyon-CA-94503/19422614_zpid/","American Canyon, CA 94503","Pre-foreclosure / auction","370 Dorchester Pl,","2","https://www.zillow.com/american-canyon-ca/2_p/","1,903","4","2.5","$477,633","$477,633","Single Family","1989","Other","None","2 spaces","7,840 sqft","null","5","6","6","null","No","null","null","$6,979"
"1572891399-71","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/3000-Broadway-St-APT-90-American-Canyon-CA-94503/2134662273_zpid/","American Canyon, CA 94503","For sale","3000 Broadway St APT 90,","","","740","1","2","$83,800","$83,800","Mobile / Manufactured","1971","No Data","No Data","No Data","$113","$2,469/mo","4","6","6","null","No","null","null","null"
"1572891652-92","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/2024-Severus-Dr-Vallejo-CA-94589/15661418_zpid/","Vallejo, CA 94589","For sale","2024 Severus Dr,","","","1,104","3","2","$382,081","$389,900","Single Family","1963","Other","No Data","Attached Garage","5,662 sqft","$2,175/mo","4","6","6","null","Composition","null","null","$2,537"
"1572891258-58","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/310-Ring-Neck-St-American-Canyon-CA-94503/61365813_zpid/","American Canyon, CA 94503","Pre-foreclosure","310 Ring Neck St,","","","null","5","null","$537,279","$537,279","Single Family","2004","Other","Central","2 spaces","9,570 sqft","null","5","6","6","null","No","null","null","$7,950"
"1572891548-84","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/1658-Severus-Dr-Vallejo-CA-94589/15662800_zpid/","Vallejo, CA 94589","Auction","1658 Severus Dr,","","","null","4","null","null","$372,620","Single Family","1977","Other","No Data","Attached Garage","5,227 sqft","$2,325/mo","5","6","6","null","No","null","null","$2,913"
"1572891590-86","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/206-Independence-Dr-American-Canyon-CA-94503/59400572_zpid/","American Canyon, CA 94503","Pre-foreclosure","206 Independence Dr,","","","null","5","null","$486,429","$486,429","Single Family","2003","Other","Central","2 spaces","7,380 sqft","null","7","6","6","null","No","null","null","$7,522"
"1572891246-55","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/74-Donaldson-Way-American-Canyon-CA-94503/19422072_zpid/","American Canyon, CA 94503","Pre-foreclosure","74 Donaldson Way,","","","null","3","null","$389,005","$389,005","Single Family","1988","Other","None","2 spaces","10,136 sqft","null","5","6","6","null","No","null","null","$5,250"
"1572891600-88","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/361-Dorchester-Pl-American-Canyon-CA-94503/19422613_zpid/","American Canyon, CA 94503","For sale","361 Dorchester Pl,","","","1,681","3","3","$533,054","$535,000","Single Family","1989","Other","None","2 spaces","7,840 sqft","$2,700/mo","5","6","6","null","Tile","null","null","$3,342"
"1572891675-93","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/343-Los-Altos-Pl-American-Canyon-CA-94503/19420952_zpid/","American Canyon, CA 94503","For sale","343 Los Altos Pl,","","","1,342","3","2","null","$499,000","Single Family","1955","Forced air","Central, Other","2 spaces","6,216 sqft","$2,500/mo","5","6","6","null","No","null","null","$2,014"
"1572891496-79","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/260-American-Canyon-Rd-SPC-140-American-Canyon-CA-94503/2082533360_zpid/","American Canyon, CA 94503","For sale","260 American Canyon Rd SPC 140,","","","1,440","3","2","null","$125,000","Mobile / Manufactured","1976","Other","No Data","No Data","$87","$2,532/mo","7","6","6","null","No","null","null","null"
"1572891584-85","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/28-Palazzo-Way-American-Canyon-CA-94503/59400362_zpid/","American Canyon, CA 94503","Auction","28 Palazzo Way,","","","null","5","null","null","$494,398","Single Family","2003","Other","Central","2 spaces","7,405 sqft","$3,100/mo","7","6","6","null","No","null","null","$8,632"
"1572891486-77","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/2-Sadie-Pl-American-Canyon-CA-94503/64780294_zpid/","American Canyon, CA 94503","Pre-foreclosure","2 Sadie Pl,","","","3,666","5","3.5","$516,245","$516,245","Single Family","2005","Other","Central","2 spaces","10,018 sqft","null","7","6","6","Central","Composition","null","null","$6,909"
"1572891374-67","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/22-Horizon-Ct-American-Canyon-CA-94503/72700411_zpid/","American Canyon, CA 94503","For sale","22 Horizon Ct,","","","2,969","4","4","null","$705,000","Single Family","2006","Other","Central","2 spaces","4,791 sqft","$3,200/mo","7","6","6","null","Tile","null","null","$6,752"
"1572891276-62","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/450-Merlot-Ln-American-Canyon-CA-94503/19422860_zpid/","American Canyon, CA 94503","For sale","450 Merlot Ln,","","","1,627","4","3","null","$519,000","Single Family","1993","Forced air","Central","2 spaces","4,356 sqft","$2,700/mo","null","null","null","null","Composition","null","null","$4,061"
"1572891271-61","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/110-Terrazzo-Ln-American-Canyon-CA-94503/79811620_zpid/","American Canyon, CA 94503","Pre-foreclosure","110 Terrazzo Ln,","","","null","6","null","$533,309","$533,309","Single Family","2006","Other","Central","2 spaces","6,650 sqft","null","4","6","6","null","No","null","null","$9,650"
"1572891509-80","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/556-Wetlands-Edge-Rd-American-Canyon-CA-94503/2082523884_zpid/","American Canyon, CA 94503","For sale","556 Wetlands Edge Rd,","","","3,606","5","3","$737,381","$747,000","Single Family","2005","No Data","No Data","No Data","7,840 sqft","$3,300/mo","5","6","6","null","Tile","null","null","null"
"1572891441-74","https://www.zillow.com/homes/american-canyon-CA_rb/","","https://www.zillow.com/homedetails/22-Melvin-Rd-American-Canyon-CA-94503/19421857_zpid/","American Canyon, CA 94503","For sale","22 Melvin Rd,","","","1,980","5","2","null","$465,000","Single Family","1953","Other","None","1 space","7,335 sqft","$2,500/mo","4","6","6","null","Composition","null","null","$1,935"
