web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572890479-9","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2824-Marina-Dr-Alameda-CA-94501/24857955_zpid/","Alameda, CA 94501","For sale","2824 Marina Dr,","2","https://www.zillow.com/alameda-ca/2_p/","1,093","2","2","$1,052,333","$1,025,000","Single Family","1939","Forced air","None","Attached Garage","4,961 sqft","$3,400/mo","9","9","9","null","Composition","null","null","$8,656"
"1572890927-47","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/270-Ansel-Ave-Alameda-CA-94501/82846171_zpid/","Alameda, CA 94501","For sale","270 Ansel Ave,","","","2,035","3","3","$1,132,184","$998,000","Single Family","2007","Forced air","Central","2 spaces","3,023 sqft","$4,200/mo","3","6","null","null","Composition","null","null","$12,644"
"1572890770-34","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2137-Otis-Dr-APT-314-Alameda-CA-94501/24867940_zpid/","Alameda, CA 94501","For sale","2137 Otis Dr APT 314,","","","1,162","2","2","$663,730","$630,000","Condo","1966","Electric","None","No Data","$480/month","$3,199/mo","9","7","9","null","No","null","null","$5,606"
"1572890555-16","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/820-Island-Dr-Alameda-CA-94502/24864992_zpid/","Alameda, CA 94502","For sale","820 Island Dr,","","","null","--","null","$1,526,568","$1,388,888","Multi Family","1963","No Data","No Data","Detached Garage","$521","$3,450/mo","9","9","9","null","No","null","null","$12,800"
"1572890621-21","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/5555-Main-St-Oakland-CA-94501/2082361407_zpid/","Oakland, CA 94501","For sale","5555 Main St,","","","null","--","null","$3,224,249","$3,000,000","Single Family","No Data","No Data","No Data","No Data","No Data","null","3","6","null","null","No","null","null","null"
"1572890598-19","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/3327-Fernside-Blvd-Alameda-CA-94501/24857485_zpid/","Alameda, CA 94501","For sale","3327 Fernside Blvd,","","","2,581","4","3","None","$2,095,000","Single Family","1925","Forced air","Wall","Attached Garage","0.25 acres","null","9","9","9","Wall","Composition","null","null","$16,105"
"1572890856-41","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1809-3rd-St-APT-A-Alameda-CA-94501/2084400353_zpid/","Alameda, CA 94501","For sale","1809 3rd St APT A,","","","750","2","1","null","$545,000","Condo","1941","No Data","None","No Data","$307/month","$2,641/mo","3","6","null","Floor Furnace","Wood Siding","1941","null","null"
"1572890609-20","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1116-Island-Dr-Alameda-CA-94502/24866830_zpid/","Alameda, CA 94502","For sale","1116 Island Dr,","","","1,730","3","3","$857,392","$809,000","Townhouse","1970","Forced air","Central","Attached Garage","1,694 sqft","$3,500/mo","9","9","9","null","No","null","null","$7,253"
"1572890882-43","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1170-9th-St-APT-12-Alameda-CA-94501/24869535_zpid/","Alameda, CA 94501","For sale","1170 9th St APT 12,","","","577","1","1","$437,904","$418,000","Condo","1959","Radiant","Central","1 space","$470/month","$2,410/mo","6","6","null","null","No","null","null","$2,024"
"1572890756-32","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1068-Gardenia-Ter-Alameda-CA-94502/24866397_zpid/","Alameda, CA 94502","For sale","1068 Gardenia Ter,","","","1,242","3","2","$1,042,682","$950,000","Single Family","1966","Forced air","Central","Attached Garage","4,900 sqft","$3,600/mo","9","9","9","null","Metal","null","null","$10,764"
"1572890502-12","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/511-Tideway-Dr-Alameda-CA-94501/24869719_zpid/","Alameda, CA 94501","For sale","511 Tideway Dr,","","","3,210","4","4","$1,822,637","$1,699,999","Single Family","1987","Forced air","Central","Attached Garage","2,400 sqft","$5,514/mo","null","null","null","null","No","null","null","$12,852"
"1572890490-11","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/122-Haight-Ave-Alameda-CA-94501/24864623_zpid/","Alameda, CA 94501","For sale","122 Haight Ave,","","","1,949","3","4","$1,167,448","$1,095,000","Single Family","1940","Forced air, Wall","None","1 space","4,600 sqft","$3,300/mo","6","6","null","None","Composition","null","null","$5,325"
"1572890484-10","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/3343-Fernside-Blvd-Alameda-CA-94501/2082703354_zpid/","Alameda, CA 94501","For sale by owner","3343 Fernside Blvd,","","","3,623","6","4","null","$3,200,000","Multi Family","1929","No Data","No Data","4 spaces","$883","$3,498/mo","9","9","9","null","Slate","null","null","null"
"1572890808-37","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1594-Pacific-Ave-Alameda-CA-94501/24861727_zpid/","Alameda, CA 94501","For sale by owner","1594 Pacific Ave,","","","795","2","1","$701,615","$780,000","Single Family","1906","No Data","No Data","No Data","1,450 sqft","$2,800/mo","7","6","null","null","Shake/Shingle","null","null","$5,871"
"1572890943-49","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/339-Pacific-Ave-Alameda-CA-94501/2096536920_zpid/","Alameda, CA 94501","For sale","339 Pacific Ave,","","","854","2","1","$572,472","$549,000","Single Family","1941","Wall","Central","No Data","No Data","$2,600/mo","null","null","null","null","Composition","null","null","null"
"1572890818-38","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1112-Union-St-Alameda-CA-94501/24860931_zpid/","Alameda, CA 94501","For sale","1112 Union St,","","","1,422","3","2","$1,180,576","$995,000","Single Family","1912","Forced air","None","Off street","3,528 sqft","$3,500/mo","8","7","9","None","Composition","null","null","$11,075"
"1572890463-6","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2101-Shoreline-Dr-APT-415-Alameda-CA-94501/24867568_zpid/","Alameda, CA 94501","For sale","2101 Shoreline Dr APT 415,","2","https://www.zillow.com/alameda-ca/2_p/","1,060","2","2","null","$649,000","Condo","1974","Forced air","None","No Data","$420/month","$3,059/mo","9","7","9","null","Other, Stone, Stucco","1974","null","$4,776"
"1572890472-8","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1188-Park-St-Alameda-CA-94501/24859426_zpid/","Alameda, CA 94501","For sale","1188 Park St,","2","https://www.zillow.com/alameda-ca/2_p/","null","--","null","None","$980,000","Multi Family","1885","No Data","No Data","Detached Garage","$412","$3,300/mo","7","9","9","null","No","null","null","$16,243"
"1572890908-46","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1130-College-Ave-Alameda-CA-94501/24858319_zpid/","Alameda, CA 94501","For sale","1130 College Ave,","","","2,186","4","2","None","$1,295,000","Single Family","1900","Wall","Central","2 spaces","3,920 sqft","$3,295/mo","7","9","9","Central","Composition","null","null","$8,913"
"1572890864-42","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1170-9th-St-APT-4-Alameda-CA-94501/24869527_zpid/","Alameda, CA 94501","For sale","1170 9th St APT 4,","","","665","1","1","$483,193","$460,000","Condo","1959","Baseboard","None","Carport","$470/month","$2,500/mo","6","6","null","null","No","null","null","$3,851"
"1572890836-39","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/955-Shorepoint-Ct-APT-311-Alameda-CA-94501/24869399_zpid/","Alameda, CA 94501","For sale","955 Shorepoint Ct APT 311,","","","773","1","2","$400,055","$379,000","Condo","1971","Electric","Central","No Data","$385/month","$2,500/mo","9","6","null","null","Other","null","null","$4,632"
"1572890509-14","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2100-Santa-Clara-Ave-Alameda-CA-94501/24860192_zpid/","Alameda, CA 94501","For sale","2100 Santa Clara Ave,","","","null","4","null","$1,618,406","$1,450,000","Multi Family","1908","Wall","Central","2 spaces","$430","$3,500/mo","7","7","9","Community Facility","Wood Siding","null","null","$6,698"
"1572890452-4","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/40-Sandpiper-Pl-Alameda-CA-94502/24871555_zpid/","Alameda, CA 94502","Pre-foreclosure","40 Sandpiper Pl,","2","https://www.zillow.com/alameda-ca/2_p/","null","4","null","$1,173,315","$1,173,315","Condo","1985","No Data","No Data","Detached Garage","No Data","null","9","9","null","null","No","null","null","$8,488"
"1572890448-3","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1514-Willow-St-Alameda-CA-94501/24860141_zpid/","Alameda, CA 94501","For sale","1514 Willow St,","2","https://www.zillow.com/alameda-ca/2_p/","null","--","null","$1,609,405","$1,455,888","Multi Family","1910","Forced air","Central","Detached Garage","$635","$3,500/mo","7","7","9","null","Composition","null","null","$11,267"
"1572890681-27","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/271-Ansel-Ave-Alameda-CA-94501/82835842_zpid/","Alameda, CA 94501","For sale","271 Ansel Ave,","","","2,361","3","3","$1,163,818","$1,038,000","Single Family","2007","Forced air","No Data","2 spaces","2,962 sqft","$4,200/mo","3","6","null","null","Tile","null","null","$13,546"
"1572890899-45","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1389-Crown-Dr-Alameda-CA-94501/24869769_zpid/","Alameda, CA 94501","For sale","1389 Crown Dr,","","","1,182","2","2","$758,308","$729,500","Townhouse","1980","Wall","None","Detached Garage","9.26 acres","$3,200/mo","6","6","null","Double Sinks","Frame, Wood","Composition","All Public","$1,641"
"1572890658-24","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1412-Bay-St-Alameda-CA-94501/24862378_zpid/","Alameda, CA 94501","For sale","1412 Bay St,","","","1,558","3","2","$1,212,581","$1,095,000","Single Family","1896","Forced air","None","Off street","4,950 sqft","$3,405/mo","8","6","null","None","Composition","null","null","$4,499"
"1572890671-25","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2778-Shaner-Dr-Alameda-CA-94502/24872366_zpid/","Alameda, CA 94502","For sale","2778 Shaner Dr,","","","1,525","3","3","$1,089,841","$995,000","Single Family","1989","Forced air","None","2 spaces","2,100 sqft","$3,500/mo","9","9","null","None","Composition","null","null","$8,975"
"1572890709-28","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2530-Buena-Vista-Ave-Alameda-CA-94501/24858985_zpid/","Alameda, CA 94501","For sale","2530 Buena Vista Ave,","","","1,637","3","2","$1,172,706","$995,000","Single Family","1916","Wall","None","Detached Garage","2,970 sqft","$3,200/mo","9","9","9","null","Composition","null","null","$2,031"
"1572890938-48","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1221-Grand-St-Alameda-CA-94501/24861505_zpid/","Alameda, CA 94501","For sale","1221 Grand St,","","","3,011","4","1","$1,602,248","$1,637,000","Single Family","1898","Forced air","None","Detached Garage","6,899 sqft","$4,200/mo","8","6","null","null","Composition","null","null","$14,181"
"1572890761-33","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/580-Kings-Rd-Alameda-CA-94501/24869840_zpid/","Alameda, CA 94501","For sale","580 Kings Rd,","","","1,946","3","3","$977,534","$895,000","Townhouse","1980","Forced air","None","Attached Garage","9.26 acres","$3,500/mo","6","6","null","null","Composition","null","null","$2,395"
"1572890468-7","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/36-Bannister-Way-Alameda-CA-94502/24872565_zpid/","Alameda, CA 94502","Pre-foreclosure / auction","36 Bannister Way,","2","https://www.zillow.com/alameda-ca/2_p/","null","2","null","$778,591","$778,591","Single Family","1992","No Data","No Data","Detached Garage","2,960 sqft","null","9","9","null","null","No","null","null","$7,323"
"1572890676-26","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/1601-Broadway-APT-6-Alameda-CA-94501/24859037_zpid/","Alameda, CA 94501","For sale","1601 Broadway APT 6,","","","1,168","2","1","$581,267","$549,000","Condo","1964","Wall","None","Carport","$232/month","$2,950/mo","9","9","9","null","No","null","null","$2,775"
"1572890889-44","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/502-Ironwood-Rd-Alameda-CA-94502/24865270_zpid/","Alameda, CA 94502","For sale","502 Ironwood Rd,","","","2,018","4","3","$1,256,462","$1,150,000","Condo","1979","Forced air","None","Attached Garage","$475/month","$3,600/mo","9","9","9","None","Composition","null","null","$5,915"
"1572890740-30","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/460-Cola-Ballena-APT-D-Alameda-CA-94501/24869749_zpid/","Alameda, CA 94501","For sale","460 Cola Ballena APT D,","","","2,139","3","3","$947,368","$900,000","Condo","1971","Baseboard","Central","No Data","$582/month","$3,400/mo","6","6","null","Baseboard","Stucco","1971","null","$3,048"
"1572890442-2","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2520-Clement-Ave-Alameda-CA-94501/24858928_zpid/","Alameda, CA 94501","For sale","2520 Clement Ave,","2","https://www.zillow.com/alameda-ca/2_p/","null","--","null","$1,154,999","$1,100,000","Multi Family","1890","Forced air","Central","5 spaces","$488","$3,250/mo","9","9","9","No Air Conditioning","Wood Siding, Composition Shingles","null","null","$6,215"
"1572890568-17","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/3276-Washington-St-Alameda-CA-94501/24856100_zpid/","Alameda, CA 94501","For sale","3276 Washington St,","","","1,575","3","2","$1,254,959","$1,075,000","Single Family","1958","Forced air","Central","Attached Garage","4,399 sqft","$3,666/mo","7","9","9","null","Composition","null","null","$2,555"
"1572890573-18","https://www.zillow.com/homes/alameda,-ca_rb/","","https://www.zillow.com/homedetails/2137-Otis-Dr-APT-122-Alameda-CA-94501/24867952_zpid/","Alameda, CA 94501","For sale","2137 Otis Dr APT 122,","","","1,056","2","2","$618,430","$588,000","Condo","1966","Electric","None","Detached Garage","$495/month","$2,950/mo","null","null","null","null","Other","null","null","$3,334"
